135.0,77_150
83.0,255_265
79.0,135_252
167.0,87_170
114.0,A28
154.0,A7
49.0,97_260
268.0,53_159
79.0,97_246
48.0,206_261
60.0,88_262
172.0,171_206
101.0,135_227
229.0,97_143
68.0,55_230
107.0,A38
124.0,5_191
32.0,58_280
0.0,286_296
0.0,281_298
348.0,A53
263.0,A75
85.0,221_269
149.0,82_172
225.0,60_110
76.0,53_216
83.0,39_215
128.0,13_132
0.0,275_293
27.0,241_284
234.0,A46
110.0,135_207
176.0,39_187
238.0,107_176
136.0,A43
50.0,106_278
134.0,97_162
143.0,54_203
159.0,77_141
74.0,97_253
149.0,15_182
256.0,A35
55.0,162_268
140.0,182_221
96.0,153_168
120.0,138_153
0.0,46_294
140.0,A58
119.0,A48
37.0,A10
97.0,40_134
0.0,28_291
128.0,A5
43.0,141_275
141.0,105_123
190.0,A97
55.0,107_248
23.0,252_288
106.0,35_112
47.0,5_289
115.0,164_190
93.0,71_223
0.0,278_290
101.0,110_254
269.0,A88
109.0,A26
191.0,121_144
86.0,106_243
33.0,206_282
100.0,153_195
113.0,192_228
0.0,153_297
0.0,252_292
51.0,240_279
55.0,108_226
37.0,268_286
108.0,206_249
64.0,61_276
0.0,112_295
41.0,144_281
101.0,190_220
84.0,174_240
220.0,A39
39.0,247_266
60.0,220_241
158.0,74_135
172.0,143_164
103.0,A23
37.0,176_273
187.0,88_169
66.0,225_251
70.0,215_256
235.0,82_106
68.0,169_267
94.0,231_255
34.0,84_285
161.0,144_180
128.0,170_212
106.0,A84
0.0,88_299
