33.0,A89
61.0,A78
73.0,128_139
0.0,107_143
74.0,110_125
54.0,A52
0.0,55_146
50.0,A7
53.0,81_132
76.0,A87
44.0,A5
71.0,A96
65.0,A42
63.0,A90
107.0,A79
54.0,A57
72.0,88_135
81.0,25_105
0.0,111_145
48.0,A43
0.0,63_140
68.0,76_129
57.0,A4
116.0,88_108
66.0,A39
142.0,99_101
85.0,A88
66.0,A48
49.0,A32
60.0,99_130
49.0,A82
66.0,A35
49.0,A41
63.0,76_118
0.0,137_144
0.0,99_142
58.0,107_133
53.0,A2
0.0,69_141
49.0,A68
54.0,A49
0.0,125_147
62.0,A13
42.0,A44
43.0,A61
79.0,101_121
45.0,A92
48.0,A26
60.0,37_137
47.0,A47
67.0,A37
68.0,102_110
61.0,A62
95.0,49_117
50.0,A31
103.0,53_102
38.0,A40
46.0,A34
74.0,A25
59.0,A50
75.0,85_127
60.0,A55
54.0,A80
81.0,108_115
82.0,A85
38.0,A70
100.0,59_120
0.0,40_148
87.0,A75
60.0,A28
50.0,A45
52.0,1_138
45.0,A36
96.0,A76
55.0,A16
48.0,A15
60.0,102_131
68.0,A59
75.0,A99
72.0,A69
73.0,10_123
50.0,A12
61.0,75_122
81.0,6_112
68.0,51_103
101.0,A81
66.0,13_111
83.0,18_107
49.0,A63
67.0,A6
65.0,A17
52.0,A3
78.0,48_136
88.0,25_119
59.0,79_126
97.0,A19
92.0,56_104
79.0,A56
47.0,A72
0.0,85_149
