19.0,A44
23.0,A41
13.0,A78
21.0,A95
17.0,A42
0.0,39_121
24.0,A77
0.0,111_127
24.0,A15
30.0,A74
41.0,89_103
0.0,41_126
39.0,A7
20.0,A81
31.0,A22
3.0,A19
22.0,A4
18.0,A13
21.0,A58
23.0,A50
31.0,A55
0.0,118_123
31.0,A62
51.0,A16
32.0,A39
18.0,A52
24.0,A88
32.0,A34
21.0,74_119
40.0,A38
18.0,A53
32.0,A56
19.0,A6
31.0,47_104
17.0,A91
20.0,A17
22.0,A36
20.0,8_111
0.0,80_125
20.0,A45
22.0,A51
29.0,A96
26.0,A65
29.0,A92
19.0,A49
37.0,A89
16.0,A3
30.0,A73
16.0,A79
20.0,A12
31.0,A35
17.0,A86
19.0,1_110
38.0,A97
36.0,74_101
19.0,A0
24.0,A8
13.0,A43
35.0,A47
16.0,A68
25.0,35_114
22.0,A10
22.0,A66
26.0,A21
32.0,A30
19.0,A71
17.0,A32
19.0,A60
28.0,A57
33.0,99_100
31.0,A80
31.0,A40
19.0,64_112
0.0,45_124
25.0,A69
27.0,A27
17.0,73_117
0.0,19_120
31.0,A20
20.0,A59
0.0,88_128
9.0,A9
18.0,A33
29.0,A1
30.0,40_105
25.0,A46
18.0,A54
29.0,A87
24.0,65_115
21.0,A90
43.0,A99
35.0,7_102
23.0,A31
0.0,114_122
22.0,88_118
5.0,A5
19.0,A26
31.0,A24
30.0,80_108
0.0,43_129
