from , to, weight, time
178_209,246_254,0.004040555144543605,46000.0
178_209,254_287,0.002222728339788836,46000.0
225_232,A33,0.0016784902681627153,46000.0
225_232,232_281,0.00222272833978883,46000.0
225_232,211_241,0.004933139263020577,46000.0
225_232,33_293,0.0016784902681627153,46000.0
247_309,247_263,0.9975304141903615,46000.0
247_309,309_312,0.0012211202275368863,46000.0
247_309,128_247,0.999,46000.0
265_318,226_265,0.9990037891994453,46000.0
234_298,264_317,0.001131068363354814,46000.0
234_298,119_289,0.001363861766561159,46000.0
234_298,234_301,0.001491061640209872,46000.0
234_298,234_285,0.9276128210963496,46000.0
234_298,234_264,0.0036339516836709027,46000.0
234_298,194_234,0.9990703371060462,46000.0
86_304,272_303,0.9970476208266031,46000.0
86_304,203_245,0.9988842531120531,46000.0
289_315,119_289,0.999,46000.0
289_315,36_119,0.9338657883269054,46000.0
264_317,234_298,0.002634776730837947,46000.0
264_317,234_301,0.8966747488991527,46000.0
264_317,234_285,0.0034938469129096885,46000.0
264_317,234_264,0.9990221304140496,46000.0
264_317,280_319,0.018918692440806264,46000.0
264_317,194_234,0.9880867858097011,46000.0
264_317,61_194,0.14550741004804488,46000.0
264_317,194_280,0.018918692440806264,46000.0
119_289,234_298,0.001363861766561159,46000.0
119_289,289_315,0.0012211202275368863,46000.0
119_289,234_264,0.0022657383075539673,46000.0
119_289,61_194,0.0018790909952834224,46000.0
119_289,36_119,0.999,46000.0
119_289,194_280,0.0018790909952834224,46000.0
29_198,198_291,0.0018205676673305404,46000.0
29_198,203_245,0.0035367014480255504,46000.0
233_302,255_279,0.0016226700365952068,46000.0
233_302,116_216,0.006630093790631476,46000.0
233_302,216_305,0.006630093790631476,46000.0
233_302,A92,0.002207122811466225,46000.0
233_302,92_273,0.0020036109642666204,46000.0
233_302,92_116,0.002824789587260576,46000.0
233_302,116_233,0.9991271395037773,46000.0
233_302,273_299,0.001764617980607222,46000.0
234_301,234_298,0.09700095446485534,46000.0
234_301,264_317,0.0012211202275368874,46000.0
234_301,234_285,0.8668722147071952,46000.0
234_301,234_264,0.5933891554299677,46000.0
234_301,280_319,0.0012211202275368878,46000.0
234_301,194_234,0.9990277804246491,46000.0
234_301,61_194,0.1509748258465769,46000.0
234_301,36_119,0.0016608535520123687,46000.0
234_301,194_280,0.025173145836730002,46000.0
54_253,A54,0.999,46000.0
54_253,253_266,0.003312234390348609,46000.0
84_163,84_314,0.0012200231086461886,46000.0
84_163,271_308,0.0014851184418527821,46000.0
84_163,163_271,0.0027134842302514333,46000.0
84_163,84_274,0.0027134842302514355,46000.0
234_285,234_298,0.0018205676673305406,46000.0
234_285,264_317,0.0011505525220559005,46000.0
234_285,234_301,0.0014910616402098714,46000.0
234_285,234_264,0.1998417518898834,46000.0
234_285,280_319,0.0010355810150544287,46000.0
234_285,194_234,0.9990285571727668,46000.0
234_285,61_194,0.005922063632206316,46000.0
234_285,194_280,0.005922063632206316,46000.0
191_218,140_183,0.9516240713563012,46000.0
191_218,218_306,0.0014910616402098703,46000.0
191_218,183_316,0.0012167376554898187,46000.0
191_218,33_278,0.002405477212467931,46000.0
191_218,A33,0.002405477212467931,46000.0
191_218,3_191,0.999,46000.0
191_218,125_157,0.0038145087915750792,46000.0
32_286,A32,0.999,46000.0
87_231,87_262,0.0033122343903486083,46000.0
144_296,144_275,0.9990025941623237,46000.0
144_296,0_144,0.9990198808200855,46000.0
246_254,178_209,0.3771252394815408,46000.0
246_254,254_287,0.002222728339788831,46000.0
A89,89_143,0.035334169901462514,46000.0
140_183,191_218,0.008952195412638031,46000.0
140_183,218_306,0.001491061640209872,46000.0
140_183,183_316,0.0012211202275368863,46000.0
140_183,3_191,0.013296306023001334,46000.0
140_183,125_157,0.013753876904819806,46000.0
255_279,233_302,0.0013069280052729075,46000.0
255_279,116_216,0.2066811408936207,46000.0
255_279,216_305,0.0014910616402098724,46000.0
255_279,A92,0.003251813688527394,46000.0
255_279,92_273,0.003251813688527395,46000.0
255_279,92_116,0.023854567801584695,46000.0
255_279,116_233,0.3222634435444252,46000.0
255_279,273_299,0.0016968537513424246,46000.0
144_275,144_296,0.0018205676673305389,46000.0
144_275,0_144,0.9990283630438793,46000.0
144_275,61_194,0.0028031552960469503,46000.0
247_263,247_309,0.00149106164020987,46000.0
247_263,309_312,0.0012211202275368871,46000.0
247_263,128_247,0.999,46000.0
198_291,29_198,0.999,46000.0
0_144,144_296,0.0018205676673305395,46000.0
0_144,144_275,0.0027134842302514307,46000.0
0_144,61_194,0.007473761553429601,46000.0
A54,54_253,0.004042567658282912,46000.0
A54,253_266,0.003273182574348961,46000.0
175_220,36_119,0.0026983728246116464,46000.0
282_294,259_282,0.999,46000.0
254_287,178_209,0.7545119566808381,46000.0
254_287,246_254,0.999,46000.0
259_282,282_294,0.0018205676673305382,46000.0
208_313,184_258,0.999,46000.0
208_313,184_208,0.999,46000.0
272_303,86_304,0.9970476208266031,46000.0
272_303,203_245,0.9807710503644554,46000.0
218_306,191_218,0.999,46000.0
218_306,140_183,0.3248826275385494,46000.0
218_306,183_316,0.0012095890523346337,46000.0
218_306,3_191,0.4996189620919866,46000.0
A44,44_311,0.0012211202275368865,46000.0
184_258,208_313,0.0012211202275368871,46000.0
184_258,184_208,0.8707519996245096,46000.0
116_216,233_302,0.0014910616402098727,46000.0
116_216,255_279,0.0025083948544217406,46000.0
116_216,216_305,0.0014910616402098707,46000.0
116_216,A92,0.999,46000.0
116_216,92_273,0.0027134842302514385,46000.0
116_216,92_116,0.999,46000.0
116_216,116_233,0.0060187169626520045,46000.0
116_216,273_299,0.0016963456602875706,46000.0
116_216,8_145,0.004148192534579141,46000.0
183_316,191_218,0.9026149082825007,46000.0
183_316,140_183,0.9990061749841916,46000.0
183_316,218_306,0.0027088378264078106,46000.0
183_316,3_191,0.0013991258178332178,46000.0
216_305,233_302,0.006630093790631476,46000.0
216_305,255_279,0.02279022382306363,46000.0
216_305,116_216,0.999,46000.0
216_305,A92,0.986477706132341,46000.0
216_305,92_273,0.7159732824166822,46000.0
216_305,92_116,0.028244587691412616,46000.0
216_305,116_233,0.006630093790631475,46000.0
216_305,273_299,0.0020755380584234393,46000.0
139_173,203_245,0.002116247735627619,46000.0
A92,233_302,0.001489424897277928,46000.0
A92,255_279,0.002421849631207597,46000.0
A92,116_216,0.008952195412638043,46000.0
A92,216_305,0.0014910616402098703,46000.0
A92,92_273,0.0027134842302514303,46000.0
A92,92_116,0.06256400301398159,46000.0
A92,116_233,0.006013335378606282,46000.0
A92,273_299,0.0016968537513424224,46000.0
A92,8_145,0.004149018772552906,46000.0
33_278,191_218,0.002526611473900697,46000.0
33_278,A33,0.9990053803575,46000.0
33_278,33_293,0.0018149431533643536,46000.0
A33,225_232,0.0016784902681627153,46000.0
A33,191_218,0.002405477212467931,46000.0
A33,33_278,0.0027134842302514364,46000.0
A33,232_281,0.0016796635899877536,46000.0
A33,211_241,0.0016771503308299286,46000.0
A33,33_293,0.001820567667330539,46000.0
3_191,191_218,0.008952195412638036,46000.0
3_191,140_183,0.5560889870958899,46000.0
3_191,218_306,0.0014886815163873918,46000.0
3_191,183_316,0.0012071753295219106,46000.0
21_307,21_269,0.9982896417008617,46000.0
21_307,A21,0.999,46000.0
84_314,84_163,0.6791620570389644,46000.0
84_314,271_308,0.0289249533424286,46000.0
84_314,163_271,0.23007800461137845,46000.0
84_314,84_274,0.10973589085310427,46000.0
234_264,234_298,0.001705344337198305,46000.0
234_264,264_317,0.0012211202275368863,46000.0
234_264,119_289,0.002053629739108295,46000.0
234_264,234_301,0.0014359769532542876,46000.0
234_264,234_285,0.0022227283397888388,46000.0
234_264,280_319,0.0012211202275368876,46000.0
234_264,194_234,0.999,46000.0
234_264,61_194,0.7350883449862703,46000.0
234_264,36_119,0.002053629739108295,46000.0
234_264,194_280,0.002222728339788837,46000.0
89_143,A89,0.999,46000.0
232_281,225_232,0.999,46000.0
232_281,A33,0.0016796635899877536,46000.0
232_281,211_241,0.1951534026528154,46000.0
232_281,33_293,0.0016796635899877536,46000.0
309_312,247_309,0.999,46000.0
309_312,247_263,0.7591059145515597,46000.0
309_312,128_247,0.7535786599042181,46000.0
88_103,221_268,0.003236847253697431,46000.0
88_103,149_221,0.007341422612462798,46000.0
128_247,247_309,0.00149106164020987,46000.0
128_247,247_263,0.003312234390348612,46000.0
128_247,309_312,0.001221120227536887,46000.0
92_273,233_302,0.0013126833053016837,46000.0
92_273,255_279,0.003251813688527395,46000.0
92_273,116_216,0.45247223095228417,46000.0
92_273,216_305,0.0014815638826820312,46000.0
92_273,A92,0.999,46000.0
92_273,92_116,0.4819793907547374,46000.0
92_273,116_233,0.021024778761385143,46000.0
92_273,273_299,0.0018205676673305375,46000.0
53_117,251_292,0.0018196593122626905,46000.0
280_319,264_317,0.018918692440806264,46000.0
280_319,234_301,0.0020363863237715498,46000.0
280_319,234_285,0.0010355810150544287,46000.0
280_319,234_264,0.018918692440806264,46000.0
280_319,194_234,0.006356736355758713,46000.0
280_319,61_194,0.9990007989208951,46000.0
280_319,194_280,0.999,46000.0
44_311,A44,0.999,46000.0
87_262,87_231,0.9971171874241226,46000.0
92_116,233_302,0.0014910616402098727,46000.0
92_116,255_279,0.0025794351325775363,46000.0
92_116,116_216,0.008952195412638022,46000.0
92_116,216_305,0.0013295703159191372,46000.0
92_116,A92,0.999,46000.0
92_116,92_273,0.0027134842302514403,46000.0
92_116,116_233,0.00601871696265201,46000.0
92_116,273_299,0.0016741393749585489,46000.0
92_116,8_145,0.003140236815094273,46000.0
92_116,226_265,0.0018030260895800425,46000.0
253_266,54_253,0.999,46000.0
253_266,A54,0.9743195360604194,46000.0
203_245,86_304,0.0014910616402098705,46000.0
203_245,29_198,0.0035367014480255504,46000.0
203_245,272_303,0.0014910616402098714,46000.0
203_245,139_173,0.002116247735627619,46000.0
125_157,191_218,0.0038145087915750792,46000.0
125_157,140_183,0.013753876904819806,46000.0
251_292,53_117,0.999,46000.0
A32,32_286,0.002222728339788834,46000.0
211_241,225_232,0.9977330956180949,46000.0
211_241,A33,0.0016771503308299286,46000.0
211_241,232_281,0.0022227283397888375,46000.0
211_241,33_293,0.0016771503308299286,46000.0
194_234,234_298,0.0018205676673305412,46000.0
