61.0,29_136
67.0,175_220
18.0,A17
22.0,A16
14.0,A9
20.0,33_227
26.0,138_179
21.0,0_144
55.0,140_183
15.0,A54
28.0,53_101
38.0,190_203
33.0,225_232
26.0,89_143
26.0,A6
43.0,116_216
0.0,246_254
38.0,86_190
0.0,54_253
29.0,224_239
43.0,A78
22.0,84_163
28.0,A32
22.0,74_181
47.0,A71
53.0,191_218
25.0,A84
19.0,87_231
16.0,A44
23.0,A73
31.0,70_174
27.0,88_103
0.0,155_257
29.0,53_117
22.0,A87
58.0,170_201
19.0,96_249
56.0,29_104
22.0,36_119
24.0,209_246
0.0,249_256
20.0,194_234
50.0,3_191
51.0,116_233
60.0,152_206
0.0,184_258
0.0,216_255
0.0,203_250
0.0,181_252
22.0,A33
47.0,120_140
38.0,86_240
60.0,71_235
23.0,103_149
19.0,17_156
18.0,64_155
25.0,173_237
57.0,166_175
34.0,70_182
50.0,184_208
27.0,115_187
28.0,165_186
25.0,237_248
55.0,120_168
52.0,208_219
37.0,203_245
20.0,A96
31.0,A89
20.0,60_195
24.0,186_217
41.0,A92
33.0,211_241
62.0,152_210
21.0,12_214
0.0,101_251
15.0,A59
43.0,92_116
23.0,35_213
28.0,89_207
26.0,149_221
21.0,90_128
17.0,128_247
22.0,61_194
29.0,178_209
64.0,29_198
25.0,A0
17.0,A21
14.0,8_145
33.0,58_124
24.0,213_226
30.0,139_173
51.0,78_184
26.0,125_157
38.0,A86
21.0,16_212
63.0,136_204
20.0,135_160
45.0,78_162
23.0,187_228
0.0,9_259
