from , to, time
A97,A97,24000.0
1_110,1_110,24000.0
1_110,110_147,24000.0
A68,A68,24000.0
A68,68_212,24000.0
59_180,59_180,24000.0
59_180,A59,24000.0
A27,A27,24000.0
A27,27_201,24000.0
167_200,167_200,24000.0
A96,A96,24000.0
167_192,167_192,24000.0
167_192,192_215,24000.0
167_192,156_167,24000.0
167_192,167_219,24000.0
126_141,126_141,24000.0
126_141,141_213,24000.0
38_195,38_195,24000.0
38_195,A38,24000.0
32_206,32_206,24000.0
64_112,64_112,24000.0
149_161,149_161,24000.0
132_199,132_199,24000.0
40_105,40_105,24000.0
40_105,105_205,24000.0
43_129,43_129,24000.0
43_129,43_151,24000.0
A50,A50,24000.0
A36,A36,24000.0
117_168,117_168,24000.0
A59,59_180,24000.0
A59,A59,24000.0
A38,38_195,24000.0
A38,A38,24000.0
44_214,44_214,24000.0
44_214,A44,24000.0
43_151,43_129,24000.0
43_151,43_151,24000.0
A32,A32,24000.0
A32,32_152,24000.0
55_208,55_208,24000.0
55_208,A55,24000.0
A73,A73,24000.0
A73,73_162,24000.0
95_207,95_207,24000.0
95_207,A95,24000.0
4_155,4_155,24000.0
126_187,126_187,24000.0
132_175,132_175,24000.0
132_175,175_210,24000.0
A54,A54,24000.0
175_183,175_183,24000.0
134_211,134_211,24000.0
134_211,44_134,24000.0
A44,44_214,24000.0
A44,A44,24000.0
A55,55_208,24000.0
A55,A55,24000.0
44_179,44_179,24000.0
196_216,196_216,24000.0
196_216,159_196,24000.0
134_198,134_198,24000.0
181_203,181_203,24000.0
86_130,86_130,24000.0
168_172,168_172,24000.0
121_182,121_182,24000.0
A30,A30,24000.0
A89,A89,24000.0
A99,A99,24000.0
A99,99_156,24000.0
99_156,A99,24000.0
99_156,99_156,24000.0
A20,A20,24000.0
A20,20_197,24000.0
A31,A31,24000.0
20_197,A20,24000.0
20_197,20_197,24000.0
44_134,134_211,24000.0
44_134,44_134,24000.0
A90,A90,24000.0
192_215,167_192,24000.0
192_215,192_215,24000.0
192_215,156_167,24000.0
192_215,167_219,24000.0
68_212,A68,24000.0
68_212,68_212,24000.0
136_143,136_143,24000.0
136_143,32_136,24000.0
136_143,143_218,24000.0
168_193,168_193,24000.0
27_201,A27,24000.0
27_201,27_201,24000.0
A58,A58,24000.0
A58,58_154,24000.0
54_178,54_178,24000.0
32_136,136_143,24000.0
32_136,32_136,24000.0
32_136,143_218,24000.0
A51,A51,24000.0
120_204,120_204,24000.0
73_162,A73,24000.0
73_162,73_162,24000.0
89_139,89_139,24000.0
141_213,126_141,24000.0
141_213,141_213,24000.0
A56,A56,24000.0
44_191,44_191,24000.0
156_167,167_192,24000.0
156_167,192_215,24000.0
156_167,156_167,24000.0
156_167,167_219,24000.0
169_186,169_186,24000.0
169_186,62_169,24000.0
139_157,139_157,24000.0
58_154,A58,24000.0
58_154,58_154,24000.0
120_184,120_184,24000.0
44_189,44_189,24000.0
A7,A7,24000.0
88_128,88_128,24000.0
A17,A17,24000.0
110_147,1_110,24000.0
110_147,110_147,24000.0
105_205,40_105,24000.0
105_205,105_205,24000.0
3_145,3_145,24000.0
62_169,169_186,24000.0
62_169,62_169,24000.0
39_174,39_174,24000.0
172_190,172_190,24000.0
A12,A12,24000.0
A60,A60,24000.0
A47,A47,24000.0
118_123,118_123,24000.0
A95,95_207,24000.0
A95,A95,24000.0
126_217,126_217,24000.0
126_217,41_126,24000.0
A80,A80,24000.0
A91,A91,24000.0
32_152,A32,24000.0
32_152,32_152,24000.0
114_122,114_122,24000.0
41_126,126_217,24000.0
41_126,41_126,24000.0
146_170,146_170,24000.0
114_137,114_137,24000.0
143_218,136_143,24000.0
143_218,32_136,24000.0
143_218,143_218,24000.0
175_210,132_175,24000.0
175_210,175_210,24000.0
128_209,128_209,24000.0
159_196,196_216,24000.0
159_196,159_196,24000.0
A0,A0,24000.0
167_219,167_192,24000.0
167_219,192_215,24000.0
167_219,156_167,24000.0
167_219,167_219,24000.0
