from , to, time
56_185,56_185,22000.0
56_185,A56,22000.0
170_202,170_202,22000.0
170_202,19_194,22000.0
170_202,A19,22000.0
170_202,19_170,22000.0
85_184,85_184,22000.0
85_184,A85,22000.0
31_158,31_158,22000.0
31_158,158_174,22000.0
126_180,126_180,22000.0
126_180,14_126,22000.0
50_187,50_187,22000.0
50_187,A50,22000.0
186_208,186_208,22000.0
186_208,135_186,22000.0
186_208,135_147,22000.0
19_194,170_202,22000.0
19_194,19_194,22000.0
19_194,A19,22000.0
19_194,19_170,22000.0
16_134,16_134,22000.0
38_190,38_190,22000.0
38_190,38_124,22000.0
61_155,61_155,22000.0
61_155,155_168,22000.0
61_155,168_206,22000.0
56_112,56_112,22000.0
56_112,112_120,22000.0
155_168,61_155,22000.0
155_168,155_168,22000.0
155_168,168_206,22000.0
14_126,126_180,22000.0
14_126,14_126,22000.0
34_121,34_121,22000.0
34_121,121_130,22000.0
45_142,45_142,22000.0
A23,A23,22000.0
115_123,115_123,22000.0
A11,A11,22000.0
A11,11_118,22000.0
A11,104_122,22000.0
A11,118_192,22000.0
15_201,15_201,22000.0
15_201,A15,22000.0
15_201,15_149,22000.0
15_201,149_163,22000.0
A63,A63,22000.0
A63,63_152,22000.0
A5,A5,22000.0
A5,5_171,22000.0
189_200,189_200,22000.0
189_200,85_150,22000.0
189_200,150_189,22000.0
112_198,112_198,22000.0
A85,85_184,22000.0
A85,A85,22000.0
59_167,59_167,22000.0
59_167,167_178,22000.0
135_186,186_208,22000.0
135_186,135_186,22000.0
135_186,135_147,22000.0
A54,A54,22000.0
A54,54_179,22000.0
A19,170_202,22000.0
A19,19_194,22000.0
A19,A19,22000.0
A19,19_170,22000.0
2_132,2_132,22000.0
84_110,84_110,22000.0
A78,A78,22000.0
A4,A4,22000.0
20_205,20_205,22000.0
20_205,A20,22000.0
A28,A28,22000.0
18_109,18_109,22000.0
167_178,59_167,22000.0
167_178,167_178,22000.0
87_195,87_195,22000.0
87_195,A87,22000.0
87_195,87_204,22000.0
A15,15_201,22000.0
A15,A15,22000.0
A15,15_149,22000.0
A15,149_163,22000.0
159_182,159_182,22000.0
159_182,182_209,22000.0
135_147,186_208,22000.0
135_147,135_186,22000.0
135_147,135_147,22000.0
A59,A59,22000.0
183_196,183_196,22000.0
54_179,A54,22000.0
54_179,54_179,22000.0
158_174,31_158,22000.0
158_174,158_174,22000.0
A51,A51,22000.0
85_150,189_200,22000.0
85_150,85_150,22000.0
85_150,150_189,22000.0
15_149,15_201,22000.0
15_149,A15,22000.0
15_149,15_149,22000.0
15_149,149_163,22000.0
A48,A48,22000.0
A25,A25,22000.0
24_114,24_114,22000.0
38_124,38_190,22000.0
38_124,38_124,22000.0
A81,A81,22000.0
A81,81_166,22000.0
A94,A94,22000.0
94_106,94_106,22000.0
168_206,61_155,22000.0
168_206,155_168,22000.0
168_206,168_206,22000.0
A20,20_205,22000.0
A20,A20,22000.0
11_118,A11,22000.0
11_118,11_118,22000.0
11_118,104_122,22000.0
11_118,118_192,22000.0
19_170,170_202,22000.0
19_170,19_194,22000.0
19_170,A19,22000.0
19_170,19_170,22000.0
63_152,A63,22000.0
63_152,63_152,22000.0
55_199,55_199,22000.0
55_199,A55,22000.0
A50,50_187,22000.0
A50,A50,22000.0
A92,A92,22000.0
A61,A61,22000.0
A26,A26,22000.0
96_203,96_203,22000.0
96_203,96_156,22000.0
96_203,A96,22000.0
A6,A6,22000.0
104_122,A11,22000.0
104_122,11_118,22000.0
104_122,104_122,22000.0
104_122,118_192,22000.0
96_156,96_203,22000.0
96_156,96_156,22000.0
96_156,A96,22000.0
A87,87_195,22000.0
A87,A87,22000.0
A87,87_204,22000.0
A96,96_203,22000.0
A96,96_156,22000.0
A96,A96,22000.0
A55,55_199,22000.0
A55,A55,22000.0
51_193,51_193,22000.0
61_181,61_181,22000.0
99_102,99_102,22000.0
99_102,102_207,22000.0
A56,56_185,22000.0
A56,A56,22000.0
A9,A9,22000.0
81_166,A81,22000.0
81_166,81_166,22000.0
49_117,49_117,22000.0
49_117,139_159,22000.0
117_141,117_141,22000.0
129_140,129_140,22000.0
A76,A76,22000.0
A76,108_113,22000.0
108_113,A76,22000.0
108_113,108_113,22000.0
A29,A29,22000.0
A30,A30,22000.0
149_163,15_201,22000.0
149_163,A15,22000.0
149_163,15_149,22000.0
149_163,149_163,22000.0
A41,A41,22000.0
5_171,A5,22000.0
5_171,5_171,22000.0
141_197,141_197,22000.0
150_189,189_200,22000.0
150_189,85_150,22000.0
150_189,150_189,22000.0
A88,A88,22000.0
112_120,56_112,22000.0
112_120,112_120,22000.0
121_130,34_121,22000.0
121_130,121_130,22000.0
102_207,99_102,22000.0
102_207,102_207,22000.0
87_204,87_195,22000.0
87_204,A87,22000.0
87_204,87_204,22000.0
139_159,49_117,22000.0
139_159,139_159,22000.0
69_165,69_165,22000.0
118_192,A11,22000.0
118_192,11_118,22000.0
118_192,104_122,22000.0
118_192,118_192,22000.0
162_191,162_191,22000.0
182_209,159_182,22000.0
182_209,182_209,22000.0
