from , to, time
209_246,209_246,36000.0
209_246,246_254,36000.0
181_252,181_252,36000.0
181_252,74_181,36000.0
92_273,92_273,36000.0
92_273,116_216,36000.0
92_273,92_116,36000.0
92_273,A92,36000.0
224_239,224_239,36000.0
87_262,87_262,36000.0
87_262,A87,36000.0
87_262,87_231,36000.0
A54,A54,36000.0
A54,54_253,36000.0
A54,253_266,36000.0
71_235,71_235,36000.0
71_235,166_175,36000.0
71_235,152_210,36000.0
90_128,90_128,36000.0
90_128,247_263,36000.0
90_128,128_247,36000.0
16_212,16_212,36000.0
86_190,86_190,36000.0
86_190,A86,36000.0
86_190,240_277,36000.0
86_190,86_272,36000.0
86_190,203_245,36000.0
86_190,86_240,36000.0
61_194,61_194,36000.0
61_194,234_276,36000.0
61_194,194_234,36000.0
226_265,226_265,36000.0
70_174,70_174,36000.0
92_261,92_261,36000.0
92_261,216_255,36000.0
92_261,255_279,36000.0
190_203,190_203,36000.0
152_206,152_206,36000.0
152_206,175_220,36000.0
A89,A89,36000.0
A89,89_143,36000.0
116_216,92_273,36000.0
116_216,116_216,36000.0
116_216,116_233,36000.0
116_216,92_116,36000.0
116_216,A92,36000.0
155_257,155_257,36000.0
165_186,165_186,36000.0
165_186,186_217,36000.0
A32,A32,36000.0
163_271,163_271,36000.0
163_271,84_163,36000.0
163_271,A84,36000.0
163_271,84_274,36000.0
234_276,61_194,36000.0
234_276,234_276,36000.0
234_276,194_234,36000.0
187_228,187_228,36000.0
84_163,163_271,36000.0
84_163,84_163,36000.0
84_163,A84,36000.0
84_163,84_274,36000.0
225_232,225_232,36000.0
225_232,241_270,36000.0
225_232,58_124,36000.0
225_232,211_241,36000.0
78_184,78_184,36000.0
78_184,184_208,36000.0
A59,A59,36000.0
33_278,33_278,36000.0
33_278,A33,36000.0
149_221,149_221,36000.0
149_221,221_268,36000.0
A87,87_262,36000.0
A87,A87,36000.0
A87,87_231,36000.0
A96,A96,36000.0
89_143,A89,36000.0
89_143,89_143,36000.0
249_256,249_256,36000.0
249_256,96_249,36000.0
234_264,234_264,36000.0
0_144,0_144,36000.0
0_144,A0,36000.0
0_144,144_275,36000.0
74_181,181_252,36000.0
74_181,74_181,36000.0
A44,A44,36000.0
70_182,70_182,36000.0
246_254,209_246,36000.0
246_254,246_254,36000.0
A21,A21,36000.0
A21,21_269,36000.0
170_201,170_201,36000.0
170_201,3_191,36000.0
170_201,140_183,36000.0
170_201,191_218,36000.0
258_260,258_260,36000.0
258_260,184_258,36000.0
A86,86_190,36000.0
A86,A86,36000.0
A86,86_272,36000.0
A86,203_245,36000.0
240_277,86_190,36000.0
240_277,240_277,36000.0
240_277,203_245,36000.0
240_277,86_240,36000.0
21_269,A21,36000.0
21_269,21_269,36000.0
8_145,8_145,36000.0
221_268,149_221,36000.0
221_268,221_268,36000.0
116_233,116_216,36000.0
116_233,116_233,36000.0
116_233,216_255,36000.0
116_233,255_279,36000.0
54_253,A54,36000.0
54_253,54_253,36000.0
54_253,253_266,36000.0
87_231,87_262,36000.0
87_231,A87,36000.0
87_231,87_231,36000.0
186_217,165_186,36000.0
186_217,186_217,36000.0
135_160,135_160,36000.0
120_140,120_140,36000.0
29_198,29_198,36000.0
88_103,88_103,36000.0
36_119,36_119,36000.0
A84,163_271,36000.0
A84,84_163,36000.0
A84,A84,36000.0
A84,84_274,36000.0
29_136,29_136,36000.0
29_136,136_204,36000.0
84_274,163_271,36000.0
84_274,84_163,36000.0
84_274,A84,36000.0
84_274,84_274,36000.0
86_272,86_190,36000.0
86_272,A86,36000.0
86_272,86_272,36000.0
86_272,203_245,36000.0
184_208,78_184,36000.0
184_208,184_208,36000.0
115_187,115_187,36000.0
203_245,86_190,36000.0
203_245,A86,36000.0
203_245,240_277,36000.0
203_245,86_272,36000.0
203_245,203_245,36000.0
203_245,86_240,36000.0
247_263,90_128,36000.0
247_263,247_263,36000.0
247_263,128_247,36000.0
213_226,213_226,36000.0
213_226,35_213,36000.0
12_214,12_214,36000.0
A9,A9,36000.0
A9,9_259,36000.0
136_204,29_136,36000.0
136_204,136_204,36000.0
166_175,71_235,36000.0
166_175,166_175,36000.0
166_175,152_210,36000.0
139_173,139_173,36000.0
128_247,90_128,36000.0
128_247,247_263,36000.0
128_247,128_247,36000.0
3_191,170_201,36000.0
3_191,3_191,36000.0
3_191,140_183,36000.0
3_191,191_218,36000.0
86_240,86_190,36000.0
86_240,240_277,36000.0
86_240,203_245,36000.0
86_240,86_240,36000.0
178_209,178_209,36000.0
241_270,225_232,36000.0
241_270,241_270,36000.0
241_270,58_124,36000.0
241_270,211_241,36000.0
53_117,53_117,36000.0
101_251,101_251,36000.0
A6,A6,36000.0
92_116,92_273,36000.0
92_116,116_216,36000.0
92_116,92_116,36000.0
92_116,A92,36000.0
125_157,125_157,36000.0
A33,33_278,36000.0
A33,A33,36000.0
253_266,A54,36000.0
253_266,54_253,36000.0
253_266,253_266,36000.0
A0,0_144,36000.0
A0,A0,36000.0
A0,144_275,36000.0
216_255,92_261,36000.0
216_255,116_233,36000.0
216_255,216_255,36000.0
216_255,255_279,36000.0
194_234,61_194,36000.0
194_234,234_276,36000.0
194_234,194_234,36000.0
140_183,170_201,36000.0
140_183,3_191,36000.0
140_183,140_183,36000.0
140_183,191_218,36000.0
175_220,152_206,36000.0
175_220,175_220,36000.0
A17,A17,36000.0
58_124,225_232,36000.0
58_124,241_270,36000.0
58_124,58_124,36000.0
58_124,211_241,36000.0
96_249,249_256,36000.0
96_249,96_249,36000.0
152_210,71_235,36000.0
152_210,166_175,36000.0
152_210,152_210,36000.0
184_258,258_260,36000.0
184_258,184_258,36000.0
9_259,A9,36000.0
9_259,9_259,36000.0
211_241,225_232,36000.0
211_241,241_270,36000.0
211_241,58_124,36000.0
211_241,211_241,36000.0
35_213,213_226,36000.0
35_213,35_213,36000.0
191_218,170_201,36000.0
191_218,3_191,36000.0
191_218,140_183,36000.0
191_218,191_218,36000.0
A92,92_273,36000.0
A92,116_216,36000.0
A92,92_116,36000.0
A92,A92,36000.0
144_275,0_144,36000.0
144_275,A0,36000.0
144_275,144_275,36000.0
255_279,92_261,36000.0
255_279,116_233,36000.0
255_279,216_255,36000.0
255_279,255_279,36000.0
