from , to, time
184_208,184_208,40000.0
184_208,78_184,40000.0
184_208,184_258,40000.0
A54,A54,40000.0
144_275,144_275,40000.0
144_275,0_144,40000.0
144_275,144_296,40000.0
3_191,3_191,40000.0
3_191,170_201,40000.0
3_191,191_288,40000.0
232_281,232_281,40000.0
232_281,225_232,40000.0
70_174,70_174,40000.0
70_174,224_239,40000.0
166_175,166_175,40000.0
166_175,175_220,40000.0
234_285,234_285,40000.0
234_285,234_298,40000.0
234_285,194_234,40000.0
A84,A84,40000.0
A84,84_163,40000.0
87_283,87_283,40000.0
87_283,A87,40000.0
87_283,87_231,40000.0
253_266,253_266,40000.0
253_266,54_253,40000.0
101_251,101_251,40000.0
101_251,251_292,40000.0
84_274,84_274,40000.0
21_269,21_269,40000.0
92_273,92_273,40000.0
92_273,273_299,40000.0
9_259,9_259,40000.0
9_259,259_282,40000.0
9_259,282_294,40000.0
116_216,116_216,40000.0
116_216,116_233,40000.0
116_216,A92,40000.0
96_249,96_249,40000.0
96_249,249_256,40000.0
249_256,96_249,40000.0
249_256,249_256,40000.0
211_241,211_241,40000.0
211_241,225_232,40000.0
211_241,241_295,40000.0
89_143,89_143,40000.0
89_143,A89,40000.0
259_282,9_259,40000.0
259_282,259_282,40000.0
259_282,282_294,40000.0
58_124,58_124,40000.0
234_298,234_285,40000.0
234_298,234_298,40000.0
234_298,194_234,40000.0
181_252,181_252,40000.0
181_252,74_181,40000.0
191_218,191_218,40000.0
191_218,140_183,40000.0
191_218,170_201,40000.0
191_218,191_288,40000.0
240_277,240_277,40000.0
240_277,203_245,40000.0
251_292,101_251,40000.0
251_292,251_292,40000.0
32_286,32_286,40000.0
32_286,A32,40000.0
226_265,226_265,40000.0
226_265,213_226,40000.0
226_265,35_213,40000.0
282_294,9_259,40000.0
282_294,259_282,40000.0
282_294,282_294,40000.0
221_268,221_268,40000.0
221_268,149_221,40000.0
221_268,88_103,40000.0
213_226,226_265,40000.0
213_226,213_226,40000.0
213_226,35_213,40000.0
186_217,186_217,40000.0
A32,32_286,40000.0
A32,A32,40000.0
187_228,187_228,40000.0
61_194,61_194,40000.0
155_257,155_257,40000.0
A87,87_283,40000.0
A87,A87,40000.0
A87,87_231,40000.0
92_116,92_116,40000.0
92_116,216_255,40000.0
92_116,255_279,40000.0
254_287,254_287,40000.0
254_287,209_246,40000.0
254_287,178_209,40000.0
254_287,246_254,40000.0
36_119,36_119,40000.0
36_119,119_289,40000.0
86_272,86_272,40000.0
86_272,A86,40000.0
86_272,203_245,40000.0
A86,86_272,40000.0
A86,A86,40000.0
A86,203_245,40000.0
35_213,226_265,40000.0
35_213,213_226,40000.0
35_213,35_213,40000.0
A33,A33,40000.0
A33,33_293,40000.0
87_262,87_262,40000.0
140_183,191_218,40000.0
140_183,140_183,40000.0
140_183,170_201,40000.0
209_246,254_287,40000.0
209_246,209_246,40000.0
209_246,178_209,40000.0
209_246,246_254,40000.0
116_233,116_216,40000.0
116_233,116_233,40000.0
116_233,A92,40000.0
119_289,36_119,40000.0
119_289,119_289,40000.0
224_239,70_174,40000.0
224_239,224_239,40000.0
198_284,198_284,40000.0
198_284,136_204,40000.0
178_209,254_287,40000.0
178_209,209_246,40000.0
178_209,178_209,40000.0
178_209,246_254,40000.0
234_264,234_264,40000.0
234_264,194_280,40000.0
53_117,53_117,40000.0
194_234,234_285,40000.0
194_234,234_298,40000.0
194_234,194_234,40000.0
A17,A17,40000.0
128_247,128_247,40000.0
128_247,247_263,40000.0
175_220,166_175,40000.0
175_220,175_220,40000.0
163_271,163_271,40000.0
33_278,33_278,40000.0
173_290,173_290,40000.0
173_290,139_173,40000.0
139_173,173_290,40000.0
139_173,139_173,40000.0
0_144,144_275,40000.0
0_144,0_144,40000.0
0_144,144_296,40000.0
136_204,198_284,40000.0
136_204,136_204,40000.0
225_232,232_281,40000.0
225_232,211_241,40000.0
225_232,225_232,40000.0
225_232,241_295,40000.0
A89,89_143,40000.0
A89,A89,40000.0
87_231,87_283,40000.0
87_231,A87,40000.0
87_231,87_231,40000.0
74_181,181_252,40000.0
74_181,74_181,40000.0
194_280,234_264,40000.0
194_280,194_280,40000.0
247_263,128_247,40000.0
247_263,247_263,40000.0
29_198,29_198,40000.0
29_198,198_291,40000.0
29_198,29_136,40000.0
78_184,184_208,40000.0
78_184,78_184,40000.0
78_184,184_258,40000.0
144_296,144_275,40000.0
144_296,0_144,40000.0
144_296,144_296,40000.0
A59,A59,40000.0
125_157,125_157,40000.0
241_295,211_241,40000.0
241_295,225_232,40000.0
241_295,241_295,40000.0
135_160,135_160,40000.0
6_297,6_297,40000.0
6_297,A6,40000.0
198_291,29_198,40000.0
198_291,198_291,40000.0
198_291,29_136,40000.0
203_245,240_277,40000.0
203_245,86_272,40000.0
203_245,A86,40000.0
203_245,203_245,40000.0
54_253,253_266,40000.0
54_253,54_253,40000.0
A21,A21,40000.0
A92,116_216,40000.0
A92,116_233,40000.0
A92,A92,40000.0
29_136,29_198,40000.0
29_136,198_291,40000.0
29_136,29_136,40000.0
184_258,184_208,40000.0
184_258,78_184,40000.0
184_258,184_258,40000.0
A44,A44,40000.0
149_221,221_268,40000.0
149_221,149_221,40000.0
149_221,88_103,40000.0
84_163,A84,40000.0
84_163,84_163,40000.0
246_254,254_287,40000.0
246_254,209_246,40000.0
246_254,178_209,40000.0
246_254,246_254,40000.0
88_103,221_268,40000.0
88_103,149_221,40000.0
88_103,88_103,40000.0
8_145,8_145,40000.0
216_255,92_116,40000.0
216_255,216_255,40000.0
216_255,255_279,40000.0
255_279,92_116,40000.0
255_279,216_255,40000.0
255_279,255_279,40000.0
33_293,A33,40000.0
33_293,33_293,40000.0
170_201,3_191,40000.0
170_201,191_218,40000.0
170_201,140_183,40000.0
170_201,170_201,40000.0
170_201,191_288,40000.0
191_288,3_191,40000.0
191_288,191_218,40000.0
191_288,170_201,40000.0
191_288,191_288,40000.0
A6,6_297,40000.0
A6,A6,40000.0
273_299,92_273,40000.0
273_299,273_299,40000.0
