from , to, weight, time
96_203,203_215,0.8928205436957125,26000.0
96_203,A96,0.999,26000.0
96_203,96_156,0.998985798378396,26000.0
96_203,156_213,-0.03585931328287035,26000.0
54_179,179_211,0.03455931799636153,26000.0
54_179,A54,0.991819247226346,26000.0
141_197,117_141,0.9641491096176407,26000.0
179_211,54_179,0.0025103741541396933,26000.0
179_211,A54,0.3738228200609904,26000.0
167_178,178_216,0.011956937327595486,26000.0
167_178,A59,-0.00863380027930755,26000.0
139_159,117_141,0.9902065921252146,26000.0
139_159,49_117,0.9836889623187282,26000.0
139_159,159_182,0.9676007142380538,26000.0
178_216,167_178,-0.007478390295748979,26000.0
87_204,87_195,0.9909889169095213,26000.0
87_204,A87,0.9897400535235306,26000.0
158_174,31_158,0.9958822909638987,26000.0
A56,56_112,1.0128098907753318,26000.0
A56,56_185,0.9935819188110998,26000.0
85_150,189_200,0.999,26000.0
85_150,A85,0.9922605229136393,26000.0
189_200,85_150,0.9967580368687592,26000.0
126_180,14_126,0.9957296695150974,26000.0
61_155,155_168,0.9988138601353981,26000.0
A30,135_147,0.975764817047416,26000.0
A30,135_186,0.9755696993258357,26000.0
A30,186_208,0.8709833732714167,26000.0
A76,108_113,0.9959200586219777,26000.0
108_113,A76,0.9931039118490093,26000.0
102_207,99_102,0.9989721289670523,26000.0
99_102,102_207,0.9937218442694574,26000.0
A85,85_150,0.9973485140020355,26000.0
A85,85_184,0.9915547149859566,26000.0
203_215,96_203,0.46023910587522415,26000.0
203_215,A96,0.0818650645854794,26000.0
203_215,96_156,0.049232654373495034,26000.0
203_215,156_213,-0.001639910950235023,26000.0
85_184,A85,0.9966051133253933,26000.0
112_198,56_112,0.9945466606294644,26000.0
170_219,19_170,0.17833047642055674,26000.0
11_118,118_192,0.9866448455333742,26000.0
11_118,122_218,-0.22958139661428162,26000.0
11_118,104_122,0.9917596227195205,26000.0
11_118,A11,0.9943286959827079,26000.0
A96,96_203,0.9935012855864397,26000.0
A96,203_215,0.007231068544837351,26000.0
A96,96_156,0.9985734613073083,26000.0
A96,156_213,0.0021483410838287836,26000.0
135_147,A30,0.999,26000.0
135_147,135_186,0.9954580405659773,26000.0
135_147,186_208,0.9896474881351122,26000.0
118_192,11_118,0.9897290287633609,26000.0
118_192,122_218,-0.675905459327527,26000.0
118_192,104_122,0.9485042870675245,26000.0
118_192,A11,0.9950532143393237,26000.0
45_142,142_210,0.05152912663232231,26000.0
117_141,141_197,0.06946914057669272,26000.0
117_141,139_159,-0.004834970271815694,26000.0
117_141,49_117,0.999,26000.0
87_195,87_204,0.9877729976440383,26000.0
87_195,A87,0.999,26000.0
122_218,11_118,-0.20020630453545765,26000.0
122_218,118_192,-0.7024395000999192,26000.0
122_218,104_122,0.0493097038634333,26000.0
122_218,A11,-0.6195520797113967,26000.0
15_201,149_163,-0.0016514800837347104,26000.0
15_201,201_217,-0.0170170500904076,26000.0
15_201,15_149,0.7112710760147369,26000.0
155_168,61_155,0.9882166365845492,26000.0
49_117,139_159,0.9971442736480741,26000.0
49_117,117_141,0.999,26000.0
49_117,159_182,0.044795243847431575,26000.0
A81,81_166,0.9967163896557368,26000.0
38_190,38_124,0.9813957061739208,26000.0
149_163,15_201,0.4379257824974631,26000.0
149_163,15_149,1.0212973571622344,26000.0
149_163,163_214,0.8444049746660146,26000.0
26_212,A26,0.6466411614969407,26000.0
A87,87_204,0.9992129772182483,26000.0
A87,87_195,0.9888484119291445,26000.0
159_182,139_159,0.016863945944629675,26000.0
159_182,49_117,0.057475461233650896,26000.0
159_182,182_209,0.9937005166108155,26000.0
201_217,15_201,0.6835508813552629,26000.0
142_210,45_142,0.5429085256551074,26000.0
20_205,A20,0.995725571007837,26000.0
182_209,159_182,0.998134250734591,26000.0
38_124,38_190,0.9928793001022657,26000.0
135_186,A30,0.9978775663347542,26000.0
135_186,135_147,0.9961981729363889,26000.0
135_186,186_208,0.9978016032218943,26000.0
56_112,A56,1.0056144683311912,26000.0
56_112,112_198,0.9957200810388113,26000.0
A54,54_179,0.998535829674045,26000.0
A54,179_211,-0.013358578624098949,26000.0
104_122,11_118,0.9962445238098123,26000.0
104_122,118_192,0.9904761273415968,26000.0
104_122,122_218,0.02719837871804759,26000.0
104_122,A11,0.9959191430678271,26000.0
14_126,126_180,0.9922281018259639,26000.0
96_156,96_203,0.9876386755896998,26000.0
96_156,203_215,0.0026212716100510844,26000.0
96_156,A96,0.999,26000.0
96_156,156_213,0.05823115835520939,26000.0
15_149,15_201,0.2058225600001164,26000.0
15_149,149_163,0.9685784028202398,26000.0
15_149,163_214,-0.009288729756346516,26000.0
81_166,A81,0.9956830480743575,26000.0
A26,26_212,0.7397496424055342,26000.0
170_202,19_170,0.9817925410573652,26000.0
31_158,158_174,0.9852327269895238,26000.0
186_208,A30,0.22894988026144228,26000.0
186_208,135_147,0.9972905507770068,26000.0
186_208,135_186,0.9966551376829065,26000.0
19_170,170_219,0.03416455868809945,26000.0
19_170,170_202,0.5699497165673258,26000.0
156_213,96_203,0.003253360961383172,26000.0
156_213,203_215,-0.04502451820645835,26000.0
156_213,A96,0.005783557883239864,26000.0
156_213,96_156,-0.01961867584566106,26000.0
163_214,149_163,0.7516365413865338,26000.0
163_214,15_149,0.00739857361807493,26000.0
56_185,A56,0.9911388479776602,26000.0
A11,11_118,0.9974284793753918,26000.0
A11,118_192,0.9810288410554349,26000.0
A11,122_218,-0.3250629182071196,26000.0
A11,104_122,0.9883207186690331,26000.0
A20,20_205,0.9925470445614377,26000.0
