45.0,A17
144.0,175_220
48.0,125_157
116.0,184_258
0.0,233_302
90.0,87_231
89.0,84_163
127.0,92_273
0.0,216_305
53.0,33_293
0.0,86_304
81.0,234_264
90.0,273_299
86.0,A87
108.0,86_272
66.0,194_280
139.0,191_288
27.0,A59
0.0,21_307
82.0,A84
93.0,149_221
106.0,163_271
89.0,209_246
48.0,A21
46.0,282_294
28.0,173_290
78.0,35_213
0.0,274_300
137.0,A92
80.0,A54
35.0,155_257
58.0,36_119
90.0,54_253
50.0,A6
117.0,225_232
90.0,253_266
164.0,255_279
54.0,9_259
105.0,166_175
91.0,232_281
80.0,0_144
43.0,32_286
81.0,254_287
0.0,218_306
162.0,191_218
58.0,A89
78.0,88_103
61.0,74_181
94.0,221_268
112.0,78_184
43.0,A32
76.0,249_256
79.0,198_291
55.0,144_296
97.0,87_262
102.0,84_274
78.0,178_209
59.0,A33
81.0,58_124
159.0,116_216
125.0,240_277
121.0,211_241
52.0,259_282
120.0,136_204
58.0,186_217
73.0,128_247
37.0,8_145
41.0,251_292
0.0,234_301
181.0,203_245
0.0,272_303
145.0,92_116
137.0,140_183
99.0,61_194
120.0,184_208
60.0,234_298
68.0,241_295
71.0,144_275
34.0,135_160
72.0,96_249
48.0,187_228
118.0,29_198
34.0,6_297
50.0,33_278
142.0,3_191
86.0,234_285
90.0,226_265
54.0,21_269
166.0,116_233
28.0,A44
108.0,194_234
58.0,119_289
94.0,246_254
81.0,53_117
61.0,89_143
75.0,247_263
127.0,A86
54.0,139_173
0.0,271_308
0.0,247_309
