40.0,167_219
26.0,206_231
50.0,168_193
0.0,137_245
92.0,A30
43.0,3_145
37.0,126_217
0.0,170_242
23.0,147_237
52.0,44_191
61.0,A96
60.0,118_123
28.0,7_220
93.0,126_187
36.0,192_215
42.0,32_206
38.0,A17
107.0,110_147
84.0,A7
119.0,A73
75.0,A47
35.0,64_112
52.0,167_192
23.0,207_235
80.0,167_200
56.0,120_184
63.0,139_157
0.0,209_244
0.0,68_247
61.0,A36
23.0,126_232
33.0,A60
24.0,130_238
29.0,A31
29.0,17_225
0.0,215_241
26.0,20_233
27.0,217_229
0.0,225_248
47.0,A50
0.0,38_246
97.0,A12
42.0,121_182
56.0,128_209
0.0,216_240
28.0,215_234
51.0,A97
26.0,168_230
75.0,44_189
38.0,95_207
76.0,159_196
59.0,58_154
30.0,59_180
43.0,38_195
68.0,A51
162.0,A99
31.0,181_203
70.0,88_128
0.0,90_243
47.0,54_178
97.0,114_137
38.0,105_205
44.0,A91
45.0,27_201
38.0,216_223
29.0,55_208
40.0,134_211
134.0,99_156
44.0,A20
90.0,32_136
79.0,A38
65.0,A80
22.0,208_239
88.0,114_122
109.0,A44
113.0,A89
35.0,205_224
79.0,44_179
62.0,43_151
34.0,120_204
118.0,41_126
110.0,A32
90.0,132_175
30.0,170_226
53.0,86_130
64.0,A58
33.0,A90
39.0,A59
40.0,96_227
44.0,196_216
72.0,169_186
45.0,A56
36.0,209_236
101.0,89_139
29.0,20_197
25.0,A68
24.0,A0
30.0,146_170
74.0,117_168
0.0,154_249
