78.0,128_209
0.0,182_251
37.0,192_215
23.0,170_242
43.0,3_145
53.0,A17
64.0,139_157
111.0,110_147
25.0,207_235
31.0,181_203
86.0,167_200
110.0,A32
32.0,206_231
68.0,38_195
34.0,55_208
72.0,169_186
0.0,145_254
45.0,A91
30.0,59_180
84.0,A38
29.0,A31
40.0,105_205
78.0,88_128
97.0,A12
96.0,126_187
115.0,A89
39.0,A59
24.0,137_245
35.0,146_170
92.0,A30
44.0,A20
77.0,44_189
47.0,54_178
31.0,209_244
82.0,A58
51.0,A97
34.0,168_230
41.0,A68
0.0,191_253
90.0,132_175
79.0,A47
36.0,17_225
35.0,64_112
28.0,215_241
27.0,216_240
0.0,225_255
69.0,A51
53.0,216_223
27.0,130_238
27.0,154_249
0.0,80_258
162.0,A99
53.0,44_191
42.0,121_182
47.0,27_201
52.0,196_216
34.0,215_234
0.0,246_250
24.0,38_246
53.0,209_236
44.0,208_239
32.0,68_247
54.0,86_130
49.0,134_211
24.0,A0
88.0,114_122
66.0,A80
99.0,114_137
51.0,96_227
34.0,A60
0.0,239_256
130.0,A73
47.0,126_217
32.0,20_233
45.0,A56
77.0,58_154
45.0,32_206
112.0,A44
62.0,A36
41.0,167_219
22.0,225_248
90.0,32_136
20.0,90_243
78.0,117_168
32.0,7_220
30.0,20_197
62.0,43_151
50.0,168_193
74.0,118_123
45.0,170_226
34.0,120_204
91.0,44_179
23.0,126_232
102.0,89_139
32.0,147_237
0.0,215_257
30.0,217_229
36.0,A90
0.0,242_252
0.0,175_259
