from , to, weight, time
128_209,88_128,1.000712973012802,32000.0
128_209,209_244,0.26148605294579913,32000.0
128_209,209_236,0.7407829392259139,32000.0
128_209,118_123,0.5505246212550725,32000.0
192_215,215_241,-0.01508415397327119,32000.0
192_215,215_234,0.055516575004871484,32000.0
170_242,146_170,-0.028238890394034866,32000.0
170_242,170_226,-0.8800895756090881,32000.0
A17,17_225,0.9933853030022146,32000.0
139_157,A89,0.9959480237419442,32000.0
139_157,89_139,0.9987083111198105,32000.0
110_147,147_237,0.10965370562533559,32000.0
A32,32_206,0.9892549898000658,32000.0
A32,32_136,1.003537505785142,32000.0
206_231,32_206,0.010334895607954576,32000.0
38_195,A38,0.9886658685356208,32000.0
55_208,208_239,0.1258951131518176,32000.0
59_180,A59,0.9986444546651986,32000.0
A38,38_195,0.9870734992273217,32000.0
A38,38_246,0.41935054718558057,32000.0
88_128,128_209,0.9819894035488719,32000.0
88_128,209_236,-0.1469252879807315,32000.0
88_128,118_123,0.9967506717595959,32000.0
A12,132_175,0.9941495749403322,32000.0
126_187,126_232,-0.24956518476371767,32000.0
A89,139_157,1.0128382710687265,32000.0
A89,89_139,0.9989648718426002,32000.0
A59,59_180,0.9965983259885004,32000.0
137_245,114_137,-0.023569696750738098,32000.0
146_170,170_242,0.32709252091198965,32000.0
146_170,170_226,0.9987542794786666,32000.0
A20,20_233,1.0015818898102369,32000.0
A20,20_197,0.9962375749170704,32000.0
44_189,44_191,0.018437919494745884,32000.0
44_189,A44,1.0156241062034297,32000.0
209_244,128_209,-0.007160204634638628,32000.0
A58,154_249,0.013387444028765929,32000.0
A58,58_154,0.9872738132621598,32000.0
168_230,117_168,0.775009897701144,32000.0
168_230,168_193,-0.4947819044584982,32000.0
A68,68_247,0.001643157373965777,32000.0
132_175,A12,0.9959859324686005,32000.0
17_225,A17,1.0091906218107243,32000.0
17_225,225_248,0.19494053100636485,32000.0
215_241,192_215,0.11730311766584713,32000.0
216_240,196_216,0.012074191949261582,32000.0
216_223,196_216,1.0020600488323017,32000.0
130_238,86_130,0.9942793088666462,32000.0
154_249,A58,-0.0010958321906086646,32000.0
154_249,58_154,0.9333550677627712,32000.0
44_191,44_189,0.9914868558435104,32000.0
44_191,A44,0.9842949962192806,32000.0
196_216,216_240,-0.01262996781168886,32000.0
196_216,216_223,1.0011059331636116,32000.0
215_234,192_215,0.914660990771616,32000.0
38_246,38_195,-0.8815951336933984,32000.0
38_246,A38,0.19990712055690682,32000.0
209_236,128_209,-0.03329506483020357,32000.0
209_236,88_128,-0.43989301710929735,32000.0
209_236,118_123,-0.35858353271355475,32000.0
208_239,55_208,0.05327570518171593,32000.0
68_247,A68,0.9174273133203531,32000.0
86_130,130_238,0.9933931433176503,32000.0
114_137,137_245,0.8273783049082095,32000.0
A73,117_168,0.9427184438008119,32000.0
126_217,126_187,0.05802172355903738,32000.0
126_217,217_229,0.9835974630665469,32000.0
20_233,A20,0.5880781380329705,32000.0
20_233,20_197,0.1842189287146477,32000.0
58_154,A58,0.9981834286348628,32000.0
58_154,154_249,0.7205868642832658,32000.0
32_206,A32,0.9935955206647038,32000.0
32_206,206_231,0.5746316106369858,32000.0
A44,44_189,0.9934189575918001,32000.0
A44,44_191,0.9832948697474694,32000.0
A44,44_179,0.9931467174742025,32000.0
225_248,17_225,-0.01457554777203444,32000.0
32_136,A32,0.9996220997261313,32000.0
90_243,A90,0.32430606420536123,32000.0
117_168,168_230,0.9581837178773126,32000.0
117_168,A73,1.0202847377147735,32000.0
117_168,168_193,0.9871443360287897,32000.0
20_197,A20,0.999,32000.0
20_197,20_233,0.495900180924804,32000.0
168_193,117_168,0.9759057460241605,32000.0
118_123,128_209,0.9732984376568419,32000.0
118_123,88_128,0.9979154929061205,32000.0
118_123,209_236,-0.3405430644557389,32000.0
170_226,146_170,0.985898851637019,32000.0
44_179,44_189,0.5216165405846864,32000.0
44_179,A44,1.0159892522476563,32000.0
126_232,126_187,-0.2503092909550608,32000.0
89_139,139_157,0.9884651530338182,32000.0
89_139,A89,0.974486438313956,32000.0
147_237,110_147,0.06307876921597946,32000.0
217_229,126_217,0.9938427502285929,32000.0
A90,90_243,0.8087943220197416,32000.0
