47.0,A58
80.0,A44
22.0,175_210
66.0,44_179
31.0,181_203
64.0,A47
25.0,A68
92.0,114_137
97.0,A12
104.0,A89
27.0,95_207
53.0,86_130
23.0,196_216
56.0,169_186
31.0,128_209
37.0,121_182
38.0,A59
0.0,145_228
22.0,105_205
55.0,A36
29.0,59_180
0.0,216_223
62.0,139_157
51.0,168_172
0.0,170_226
41.0,3_145
88.0,114_122
46.0,167_192
87.0,62_169
92.0,A30
74.0,A38
36.0,A27
43.0,A91
41.0,58_154
44.0,A50
83.0,132_175
0.0,59_221
59.0,117_168
47.0,159_196
32.0,A90
83.0,110_147
0.0,17_225
30.0,A60
23.0,A0
106.0,A32
46.0,44_191
61.0,126_187
46.0,A97
54.0,149_161
88.0,1_110
90.0,32_136
51.0,A55
106.0,A73
71.0,32_152
31.0,134_198
41.0,40_105
38.0,A95
83.0,A7
109.0,41_126
100.0,89_139
43.0,A20
55.0,120_184
40.0,39_174
29.0,146_170
28.0,A17
26.0,120_204
43.0,168_193
92.0,126_141
26.0,126_217
24.0,32_206
58.0,A54
56.0,44_189
47.0,A96
65.0,A80
28.0,27_201
43.0,167_200
79.0,73_162
27.0,134_211
26.0,167_219
57.0,88_128
26.0,192_215
0.0,205_224
28.0,64_112
42.0,132_199
38.0,175_183
160.0,A99
28.0,A31
68.0,A51
59.0,118_123
29.0,20_197
0.0,0_222
30.0,38_195
0.0,7_220
132.0,99_156
0.0,96_227
27.0,55_208
45.0,A56
62.0,43_151
47.0,54_178
0.0,217_229
