1.0,A71
1.0,A64
1.0,A41
1.0,A56
1.0,A90
1.0,A84
1.0,A45
1.0,A11
1.0,A91
1.0,A59
1.0,A24
1.0,A88
1.0,A31
1.0,A55
1.0,A49
1.0,A16
1.0,A76
1.0,A73
1.0,A93
1.0,A87
1.0,A65
1.0,A39
1.0,A79
1.0,A28
1.0,A58
1.0,A40
1.0,A50
1.0,A53
1.0,A63
1.0,A38
1.0,A4
1.0,A97
1.0,A57
1.0,A29
1.0,A1
1.0,A98
1.0,A72
1.0,A10
1.0,A74
1.0,A70
1.0,A85
1.0,A2
1.0,A17
1.0,A14
1.0,A0
1.0,A89
1.0,A46
1.0,A48
1.0,A21
1.0,A61
1.0,A23
1.0,A69
1.0,A32
1.0,A26
1.0,A18
1.0,A86
1.0,A95
1.0,A13
1.0,A67
1.0,A68
1.0,A35
1.0,A8
1.0,A78
1.0,A94
1.0,A5
1.0,A47
1.0,A42
1.0,A25
1.0,A77
1.0,A92
1.0,A81
1.0,A30
1.0,A9
1.0,A60
1.0,A82
1.0,A62
1.0,A80
1.0,A96
1.0,A27
1.0,A43
1.0,A51
1.0,A33
1.0,A44
1.0,A3
1.0,A34
1.0,A54
1.0,A37
1.0,A12
1.0,A19
1.0,A20
1.0,A15
1.0,A52
1.0,A99
1.0,A66
1.0,A7
1.0,A36
1.0,A83
1.0,A22
1.0,A75
1.0,A6
