42.0,A43
24.0,A41
0.0,88_108
21.0,A13
0.0,53_102
48.0,A62
47.0,A98
45.0,A12
0.0,99_101
40.0,A80
39.0,A10
39.0,A17
48.0,A42
37.0,A40
34.0,A76
36.0,A34
37.0,A70
0.0,85_106
43.0,A49
56.0,A84
46.0,A3
42.0,A29
35.0,A18
36.0,A75
58.0,A8
49.0,A86
37.0,A94
39.0,A91
35.0,A35
30.0,A20
0.0,56_104
0.0,13_100
51.0,A2
52.0,A83
35.0,A74
34.0,A79
35.0,A82
47.0,A23
45.0,A33
44.0,A67
51.0,A48
48.0,A59
38.0,A6
46.0,A15
40.0,A72
36.0,A58
49.0,A0
35.0,A53
40.0,A57
40.0,A19
57.0,A90
34.0,A7
42.0,A66
52.0,A96
59.0,A99
37.0,A52
39.0,A45
44.0,A22
35.0,A9
38.0,A14
40.0,A5
44.0,A46
42.0,A1
30.0,A89
46.0,A69
45.0,A63
52.0,A97
44.0,A4
49.0,A64
47.0,A54
37.0,A26
45.0,A85
40.0,A47
44.0,A55
39.0,A95
0.0,51_103
39.0,A38
36.0,A92
61.0,A27
53.0,A81
46.0,A51
0.0,25_105
45.0,A25
56.0,A50
40.0,A87
44.0,A36
39.0,A78
39.0,A68
49.0,A37
45.0,A56
47.0,A31
39.0,A44
36.0,A16
0.0,18_107
44.0,A39
53.0,A28
44.0,A32
43.0,A88
40.0,A61
0.0,87_109
