from , to, time
87_238,87_238,30000.0
87_238,A87,30000.0
87_238,204_248,30000.0
87_238,87_204,30000.0
210_235,210_235,30000.0
210_235,142_210,30000.0
210_235,45_142,30000.0
A5,A5,30000.0
203_215,203_215,30000.0
6_227,6_227,30000.0
6_227,A6,30000.0
142_210,210_235,30000.0
142_210,142_210,30000.0
142_210,45_142,30000.0
141_197,141_197,30000.0
A88,A88,30000.0
A85,A85,30000.0
A85,85_184,30000.0
A25,A25,30000.0
115_123,115_123,30000.0
A76,A76,30000.0
20_205,20_205,30000.0
104_122,104_122,30000.0
104_122,A11,30000.0
99_102,99_102,30000.0
99_102,102_240,30000.0
A11,104_122,30000.0
A11,A11,30000.0
A59,A59,30000.0
102_207,102_207,30000.0
81_166,81_166,30000.0
81_166,81_231,30000.0
81_166,A81,30000.0
81_166,81_243,30000.0
122_218,122_218,30000.0
38_190,38_190,30000.0
156_213,156_213,30000.0
156_213,96_203,30000.0
84_110,84_110,30000.0
170_202,170_202,30000.0
170_202,19_170,30000.0
221_232,221_232,30000.0
221_232,200_221,30000.0
129_140,129_140,30000.0
129_140,140_244,30000.0
129_140,140_229,30000.0
182_236,182_236,30000.0
182_236,182_242,30000.0
182_236,159_182,30000.0
182_236,182_209,30000.0
181_225,181_225,30000.0
181_225,61_181,30000.0
195_246,195_246,30000.0
195_246,87_195,30000.0
179_211,179_211,30000.0
179_211,A54,30000.0
179_211,54_179,30000.0
15_201,15_201,30000.0
15_201,201_217,30000.0
15_201,217_245,30000.0
200_221,221_232,30000.0
200_221,200_221,30000.0
26_212,26_212,30000.0
26_212,A26,30000.0
87_195,195_246,30000.0
87_195,87_195,30000.0
A29,A29,30000.0
A87,87_238,30000.0
A87,A87,30000.0
A87,204_248,30000.0
A87,87_204,30000.0
14_126,14_126,30000.0
14_126,126_180,30000.0
A54,179_211,30000.0
A54,A54,30000.0
A54,54_179,30000.0
149_163,149_163,30000.0
149_163,163_220,30000.0
149_163,163_214,30000.0
182_242,182_236,30000.0
182_242,182_242,30000.0
182_242,159_182,30000.0
182_242,182_209,30000.0
49_117,49_117,30000.0
49_117,139_159,30000.0
49_117,159_222,30000.0
56_185,56_185,30000.0
85_184,A85,30000.0
85_184,85_184,30000.0
204_248,87_238,30000.0
204_248,A87,30000.0
204_248,204_248,30000.0
204_248,87_204,30000.0
A96,A96,30000.0
168_241,168_241,30000.0
