30.0,143_324
111.0,A23
63.0,153_297
240.0,60_110
0.0,323_335
114.0,225_251
103.0,162_268
117.0,255_265
77.0,281_298
182.0,77_150
54.0,28_309
0.0,289_333
136.0,221_269
66.0,141_310
217.0,39_187
70.0,169_307
28.0,308_320
90.0,144_281
66.0,28_291
254.0,97_143
0.0,324_337
174.0,15_182
0.0,300_338
65.0,97_260
193.0,206_249
63.0,A10
44.0,10_314
194.0,5_191
135.0,135_207
102.0,39_215
202.0,A5
0.0,251_336
43.0,88_299
79.0,176_273
273.0,A75
180.0,A58
43.0,153_300
156.0,A28
154.0,170_212
67.0,46_294
59.0,248_305
109.0,A26
35.0,285_313
176.0,A7
47.0,291_316
0.0,273_334
0.0,123_332
105.0,108_226
189.0,82_172
132.0,5_289
43.0,305_319
40.0,307_321
107.0,97_246
93.0,215_256
20.0,123_322
151.0,169_267
203.0,77_141
31.0,240_327
137.0,153_195
38.0,308_317
0.0,268_330
86.0,240_279
40.0,288_303
126.0,A48
41.0,252_329
137.0,40_134
133.0,141_275
63.0,247_266
194.0,182_221
73.0,282_306
58.0,206_318
134.0,106_243
61.0,275_308
95.0,206_282
129.0,138_153
24.0,311_328
156.0,135_227
72.0,286_296
116.0,A38
279.0,A35
34.0,305_323
41.0,255_311
167.0,135_252
145.0,13_132
43.0,279_304
108.0,97_253
70.0,191_301
104.0,53_216
46.0,215_302
103.0,71_223
119.0,106_278
152.0,105_123
0.0,291_331
120.0,192_228
285.0,A46
226.0,121_144
54.0,241_284
41.0,112_295
199.0,74_135
0.0,243_339
