from , to, time
56_112,56_112,28000.0
56_112,112_198,28000.0
6_227,6_227,28000.0
135_186,135_186,28000.0
135_186,186_230,28000.0
135_186,A30,28000.0
135_186,135_147,28000.0
135_186,186_208,28000.0
135_186,208_239,28000.0
186_230,135_186,28000.0
186_230,186_230,28000.0
186_230,A30,28000.0
186_230,135_147,28000.0
186_230,186_208,28000.0
186_230,208_239,28000.0
207_224,207_224,28000.0
A5,A5,28000.0
56_185,56_185,28000.0
181_225,181_225,28000.0
181_225,61_181,28000.0
140_229,140_229,28000.0
140_229,129_140,28000.0
45_142,45_142,28000.0
45_142,142_210,28000.0
45_142,210_235,28000.0
155_168,155_168,28000.0
155_168,61_155,28000.0
182_236,182_236,28000.0
182_236,159_182,28000.0
182_236,182_209,28000.0
A20,A20,28000.0
A20,20_205,28000.0
A81,A81,28000.0
A81,81_231,28000.0
A81,81_166,28000.0
54_226,54_226,28000.0
99_102,99_102,28000.0
26_212,26_212,28000.0
26_212,A26,28000.0
A41,A41,28000.0
A41,41_234,28000.0
96_203,96_203,28000.0
96_203,203_215,28000.0
96_203,156_213,28000.0
96_203,A96,28000.0
129_140,140_229,28000.0
129_140,129_140,28000.0
96_156,96_156,28000.0
A94,A94,28000.0
141_197,141_197,28000.0
159_222,159_222,28000.0
61_155,155_168,28000.0
61_155,61_155,28000.0
38_124,38_124,28000.0
38_124,38_190,28000.0
159_182,182_236,28000.0
159_182,159_182,28000.0
159_182,182_209,28000.0
14_126,14_126,28000.0
14_126,126_180,28000.0
19_170,19_170,28000.0
19_170,170_202,28000.0
41_234,A41,28000.0
41_234,41_234,28000.0
A28,A28,28000.0
A11,A11,28000.0
A11,104_122,28000.0
A29,A29,28000.0
102_207,102_207,28000.0
A92,A92,28000.0
20_205,A20,28000.0
20_205,20_205,28000.0
203_215,96_203,28000.0
203_215,203_215,28000.0
203_215,156_213,28000.0
203_215,A96,28000.0
A30,135_186,28000.0
A30,186_230,28000.0
A30,A30,28000.0
A30,135_147,28000.0
A30,186_208,28000.0
A30,208_239,28000.0
158_174,158_174,28000.0
158_174,31_158,28000.0
200_221,200_221,28000.0
200_221,150_237,28000.0
200_221,189_200,28000.0
200_221,85_150,28000.0
200_221,221_232,28000.0
A9,A9,28000.0
54_179,54_179,28000.0
54_179,179_211,28000.0
54_179,211_233,28000.0
54_179,A54,28000.0
A59,A59,28000.0
A50,A50,28000.0
A87,A87,28000.0
A87,87_238,28000.0
A87,87_204,28000.0
A87,87_195,28000.0
A55,A55,28000.0
115_123,115_123,28000.0
167_178,167_178,28000.0
167_178,178_216,28000.0
87_238,A87,28000.0
87_238,87_238,28000.0
87_238,87_204,28000.0
87_238,87_195,28000.0
150_237,200_221,28000.0
150_237,150_237,28000.0
150_237,189_200,28000.0
150_237,85_150,28000.0
150_237,221_232,28000.0
34_121,34_121,28000.0
163_220,163_220,28000.0
163_220,163_214,28000.0
163_220,149_163,28000.0
122_228,122_228,28000.0
142_210,45_142,28000.0
142_210,142_210,28000.0
142_210,210_235,28000.0
A23,A23,28000.0
A25,A25,28000.0
112_198,56_112,28000.0
112_198,112_198,28000.0
85_184,85_184,28000.0
85_184,A85,28000.0
108_113,108_113,28000.0
108_113,A76,28000.0
163_214,163_220,28000.0
163_214,163_214,28000.0
163_214,149_163,28000.0
A26,26_212,28000.0
A26,A26,28000.0
63_152,63_152,28000.0
156_213,96_203,28000.0
156_213,203_215,28000.0
156_213,156_213,28000.0
156_213,A96,28000.0
104_122,A11,28000.0
104_122,104_122,28000.0
189_200,200_221,28000.0
189_200,150_237,28000.0
189_200,189_200,28000.0
189_200,85_150,28000.0
189_200,221_232,28000.0
149_163,163_220,28000.0
149_163,163_214,28000.0
149_163,149_163,28000.0
117_141,117_141,28000.0
117_141,49_117,28000.0
117_141,139_159,28000.0
210_235,45_142,28000.0
210_235,142_210,28000.0
210_235,210_235,28000.0
15_201,15_201,28000.0
15_201,201_217,28000.0
81_231,A81,28000.0
81_231,81_231,28000.0
81_231,81_166,28000.0
179_211,54_179,28000.0
179_211,179_211,28000.0
179_211,211_233,28000.0
179_211,A54,28000.0
A4,A4,28000.0
170_219,170_219,28000.0
49_117,117_141,28000.0
49_117,49_117,28000.0
49_117,139_159,28000.0
A85,85_184,28000.0
A85,A85,28000.0
182_209,182_236,28000.0
182_209,159_182,28000.0
182_209,182_209,28000.0
122_218,122_218,28000.0
