from , to, time
A84,A84,42000.0
A84,84_285,42000.0
153_168,153_168,42000.0
112_295,112_295,42000.0
206_282,206_282,42000.0
206_282,282_306,42000.0
84_285,A84,42000.0
84_285,84_285,42000.0
282_306,206_282,42000.0
282_306,282_306,42000.0
A38,A38,42000.0
192_228,192_228,42000.0
A48,A48,42000.0
135_227,135_227,42000.0
135_227,74_135,42000.0
82_172,82_172,42000.0
82_172,106_243,42000.0
82_172,82_106,42000.0
171_206,171_206,42000.0
107_248,107_248,42000.0
107_248,248_305,42000.0
A75,A75,42000.0
A75,107_176,42000.0
5_191,5_191,42000.0
5_191,191_301,42000.0
5_191,5_289,42000.0
A23,A23,42000.0
191_301,5_191,42000.0
191_301,191_301,42000.0
191_301,5_289,42000.0
169_307,169_307,42000.0
169_307,169_267,42000.0
169_307,88_169,42000.0
107_176,A75,42000.0
107_176,107_176,42000.0
220_241,220_241,42000.0
220_241,241_284,42000.0
275_293,275_293,42000.0
275_293,141_275,42000.0
275_293,77_141,42000.0
275_293,275_308,42000.0
71_223,71_223,42000.0
252_288,252_288,42000.0
252_288,288_303,42000.0
225_251,225_251,42000.0
225_251,135_207,42000.0
106_243,82_172,42000.0
106_243,106_243,42000.0
106_243,82_106,42000.0
215_256,215_256,42000.0
215_256,215_302,42000.0
215_256,39_215,42000.0
54_203,54_203,42000.0
164_190,164_190,42000.0
39_187,39_187,42000.0
39_187,A39,42000.0
55_230,55_230,42000.0
121_144,121_144,42000.0
121_144,144_180,42000.0
121_144,A35,42000.0
279_304,279_304,42000.0
279_304,174_240,42000.0
279_304,240_279,42000.0
247_266,247_266,42000.0
97_143,97_143,42000.0
97_143,143_164,42000.0
60_110,60_110,42000.0
231_255,231_255,42000.0
231_255,255_265,42000.0
108_226,108_226,42000.0
248_305,107_248,42000.0
248_305,248_305,42000.0
82_106,82_172,42000.0
82_106,106_243,42000.0
82_106,82_106,42000.0
105_123,105_123,42000.0
A7,A7,42000.0
40_134,40_134,42000.0
28_291,28_291,42000.0
28_291,A28,42000.0
28_291,28_309,42000.0
144_281,144_281,42000.0
144_281,281_298,42000.0
58_280,58_280,42000.0
58_280,A58,42000.0
88_299,88_299,42000.0
97_246,97_246,42000.0
141_275,275_293,42000.0
141_275,141_275,42000.0
141_275,77_141,42000.0
141_275,275_308,42000.0
281_298,144_281,42000.0
281_298,281_298,42000.0
170_212,170_212,42000.0
170_212,87_170,42000.0
144_180,121_144,42000.0
144_180,144_180,42000.0
144_180,A35,42000.0
A26,A26,42000.0
215_302,215_256,42000.0
215_302,215_302,42000.0
215_302,39_215,42000.0
182_221,182_221,42000.0
182_221,221_269,42000.0
135_207,225_251,42000.0
135_207,135_207,42000.0
87_170,170_212,42000.0
87_170,87_170,42000.0
13_132,13_132,42000.0
77_141,275_293,42000.0
77_141,141_275,42000.0
77_141,77_141,42000.0
77_141,275_308,42000.0
153_195,153_195,42000.0
153_195,138_153,42000.0
153_195,153_300,42000.0
46_294,46_294,42000.0
190_220,190_220,42000.0
A35,121_144,42000.0
A35,144_180,42000.0
A35,A35,42000.0
153_297,153_297,42000.0
176_273,176_273,42000.0
174_240,279_304,42000.0
174_240,174_240,42000.0
174_240,240_279,42000.0
106_278,106_278,42000.0
106_278,278_290,42000.0
A46,A46,42000.0
39_215,215_256,42000.0
39_215,215_302,42000.0
39_215,39_215,42000.0
221_269,182_221,42000.0
221_269,221_269,42000.0
97_260,97_260,42000.0
169_267,169_307,42000.0
169_267,169_267,42000.0
169_267,88_169,42000.0
206_249,206_249,42000.0
275_308,275_293,42000.0
275_308,141_275,42000.0
275_308,77_141,42000.0
275_308,275_308,42000.0
162_268,162_268,42000.0
162_268,268_286,42000.0
138_153,153_195,42000.0
138_153,138_153,42000.0
138_153,153_300,42000.0
74_135,135_227,42000.0
74_135,74_135,42000.0
A58,58_280,42000.0
A58,A58,42000.0
53_159,53_159,42000.0
53_159,A53,42000.0
5_289,5_191,42000.0
5_289,191_301,42000.0
5_289,5_289,42000.0
286_296,286_296,42000.0
97_253,97_253,42000.0
A5,A5,42000.0
A10,A10,42000.0
268_286,162_268,42000.0
268_286,268_286,42000.0
241_284,220_241,42000.0
241_284,241_284,42000.0
143_164,97_143,42000.0
143_164,143_164,42000.0
A39,39_187,42000.0
A39,A39,42000.0
288_303,252_288,42000.0
288_303,288_303,42000.0
A28,28_291,42000.0
A28,A28,42000.0
A28,28_309,42000.0
15_182,15_182,42000.0
153_300,153_195,42000.0
153_300,138_153,42000.0
153_300,153_300,42000.0
255_265,231_255,42000.0
255_265,255_265,42000.0
77_150,77_150,42000.0
278_290,106_278,42000.0
278_290,278_290,42000.0
A53,53_159,42000.0
A53,A53,42000.0
135_252,135_252,42000.0
240_279,279_304,42000.0
240_279,174_240,42000.0
240_279,240_279,42000.0
53_216,53_216,42000.0
88_169,169_307,42000.0
88_169,169_267,42000.0
88_169,88_169,42000.0
28_309,28_291,42000.0
28_309,A28,42000.0
28_309,28_309,42000.0
