from , to, weight, time
51_111,A51,0.9990224234588077,14000.0
51_111,111_124,0.002222728339788828,14000.0
108_118,64_123,0.002183165677666036,14000.0
108_118,118_121,0.00222272833978883,14000.0
19_158,A19,0.9990021954984538,14000.0
19_158,A20,0.0010617156695499703,14000.0
19_158,19_145,0.9965357567367741,14000.0
A80,80_106,0.0033122343903486105,14000.0
53_116,107_114,0.999,14000.0
53_116,A53,0.999,14000.0
53_116,53_107,0.999,14000.0
53_116,A98,0.0014111023447840687,14000.0
53_116,A84,0.0015628547640994524,14000.0
A22,A99,0.0032934712917641884,14000.0
A22,22_144,0.001491061640209869,14000.0
A92,92_148,0.0014910616402098692,14000.0
A12,12_105,0.0033122343903486083,14000.0
A12,A5,0.0038473266427045435,14000.0
A42,42_126,0.0022227283397888284,14000.0
A42,A43,0.0021967128494392455,14000.0
A42,126_151,0.0012211202275368865,14000.0
107_114,53_116,0.999,14000.0
107_114,A53,0.999,14000.0
107_114,53_107,0.999,14000.0
107_114,A84,0.001563010805324361,14000.0
34_135,A34,0.9990106329566019,14000.0
45_102,A45,0.999,14000.0
A34,34_135,0.0018205676673305373,14000.0
A59,A37,0.0039032971576109556,14000.0
A45,45_102,0.0033122343903486105,14000.0
42_126,A42,0.9990032914412431,14000.0
42_126,A43,0.0023531582338343062,14000.0
42_126,126_151,0.0012211202275368863,14000.0
A19,19_158,0.0012211202275368863,14000.0
A19,A20,0.004042567658282938,14000.0
A19,19_145,0.0014910616402098692,14000.0
12_105,A12,0.9990068697622742,14000.0
12_105,A5,0.0037277880661433353,14000.0
A99,A22,0.0032934712917641884,14000.0
A99,A49,0.0017935128963539762,14000.0
87_147,A87,0.999,14000.0
143_154,68_143,0.999,14000.0
104_128,A95,0.999,14000.0
104_128,128_134,0.0018205676673305382,14000.0
104_128,95_146,0.0014712448668142124,14000.0
A37,A59,0.0039032971576109556,14000.0
77_153,A29,0.0011402583841398325,14000.0
77_153,A77,0.999,14000.0
64_123,108_118,0.9954051023694754,14000.0
64_123,118_121,0.9954051023694754,14000.0
A20,19_158,0.0010513195905514376,14000.0
A20,A19,0.004042567658282938,14000.0
84_159,A53,0.001337041372376779,14000.0
84_159,53_107,0.001525963088428431,14000.0
84_159,A84,0.9990098418908112,14000.0
47_113,47_155,0.0012211202275368867,14000.0
47_113,A47,0.999,14000.0
43_132,76_157,0.0011090299188685675,14000.0
43_132,76_139,0.001904121663839482,14000.0
43_132,A43,0.999,14000.0
43_132,139_156,0.001135256098930644,14000.0
43_132,76_141,0.0013874890749376585,14000.0
A53,53_116,0.002713484230251437,14000.0
A53,107_114,0.002713484230251433,14000.0
A53,84_159,0.0011881565955978574,14000.0
A53,53_107,0.0033122343903486187,14000.0
A53,A84,0.0015594257895272551,14000.0
76_157,43_132,0.0012236953820656236,14000.0
76_157,76_139,0.44774204372333853,14000.0
76_157,A43,0.001211715147078392,14000.0
76_157,139_156,0.4477420437233385,14000.0
76_157,76_141,0.7288997234065056,14000.0
A5,A12,0.0038473266427045435,14000.0
A5,12_105,0.0031859535555842683,14000.0
53_107,53_116,0.002713484230251437,14000.0
53_107,107_114,0.002713484230251436,14000.0
53_107,84_159,0.0011932703039751475,14000.0
53_107,A53,0.999,14000.0
53_107,A84,0.0015485653104580705,14000.0
A16,16_152,0.0012211202275368863,14000.0
80_106,A80,0.999,14000.0
92_148,A92,0.999,14000.0
A95,104_128,0.002222728339788831,14000.0
A95,128_134,0.0018205676673305397,14000.0
A95,95_146,0.0014910616402098692,14000.0
A87,87_147,0.0014910616402098694,14000.0
A87,A24,0.003604652440912757,14000.0
118_121,108_118,0.999,14000.0
118_121,64_123,0.9954051023694754,14000.0
68_143,143_154,0.0012211202275368863,14000.0
A29,77_153,0.0011180390058116133,14000.0
