0.0,151_161
66.0,A80
63.0,30_129
47.0,A96
67.0,15_149
115.0,117_141
43.0,A61
0.0,148_164
108.0,A21
30.0,A5
70.0,121_130
50.0,A26
29.0,A33
34.0,A54
71.0,A15
130.0,30_135
50.0,18_109
158.0,A76
23.0,A50
35.0,85_150
19.0,A41
58.0,2_132
134.0,108_113
36.0,A81
59.0,A44
69.0,84_110
113.0,A94
79.0,A12
33.0,A59
47.0,A71
94.0,A63
35.0,A51
118.0,104_122
94.0,99_102
126.0,A11
0.0,149_163
32.0,129_140
30.0,A87
44.0,45_154
59.0,122_137
0.0,71_162
46.0,31_158
69.0,A79
55.0,56_127
107.0,139_148
113.0,14_126
109.0,94_106
32.0,A20
130.0,11_104
27.0,A6
42.0,16_134
87.0,A38
40.0,115_123
72.0,A84
166.0,11_118
60.0,A85
59.0,A28
38.0,96_156
30.0,A78
26.0,A92
60.0,118_153
0.0,155_168
49.0,28_151
74.0,24_114
80.0,A9
54.0,139_159
116.0,56_112
0.0,69_165
114.0,34_121
0.0,81_166
29.0,A48
71.0,A45
198.0,49_117
76.0,135_147
81.0,A31
77.0,A35
150.0,117_139
58.0,A25
65.0,63_152
66.0,45_142
41.0,94_157
56.0,38_124
56.0,A23
89.0,A55
33.0,A19
172.0,A30
0.0,104_160
80.0,A69
98.0,A99
89.0,34_116
107.0,A14
65.0,A56
28.0,A29
58.0,A88
37.0,61_155
0.0,59_167
91.0,112_120
32.0,A37
34.0,A4
0.0,11_169
