from , to, time
170_305,170_305,46000.0
219_265,219_265,46000.0
236_310,236_310,46000.0
236_310,209_236,46000.0
271_315,271_315,46000.0
97_293,97_293,46000.0
44_189,44_189,46000.0
3_145,3_145,46000.0
3_145,145_304,46000.0
3_145,145_321,46000.0
43_151,43_151,46000.0
226_294,226_294,46000.0
239_264,239_264,46000.0
239_264,264_283,46000.0
68_247,68_247,46000.0
68_247,A68,46000.0
59_180,59_180,46000.0
A47,A47,46000.0
96_227,96_227,46000.0
292_319,292_319,46000.0
154_249,154_249,46000.0
170_271,170_271,46000.0
216_223,216_223,46000.0
58_278,58_278,46000.0
A89,A89,46000.0
112_326,112_326,46000.0
112_326,64_112,46000.0
225_299,225_299,46000.0
130_311,130_311,46000.0
255_320,255_320,46000.0
255_320,225_255,46000.0
264_283,239_264,46000.0
264_283,264_283,46000.0
91_282,91_282,46000.0
179_306,179_306,46000.0
179_306,44_179,46000.0
239_286,239_286,46000.0
225_255,255_320,46000.0
225_255,225_255,46000.0
146_170,146_170,46000.0
146_170,170_226,46000.0
258_317,258_317,46000.0
258_317,80_258,46000.0
51_300,51_300,46000.0
51_300,300_318,46000.0
51_300,318_329,46000.0
A17,A17,46000.0
A17,17_322,46000.0
175_259,175_259,46000.0
234_289,234_289,46000.0
A51,A51,46000.0
268_325,268_325,46000.0
268_325,130_268,46000.0
55_208,55_208,46000.0
281_327,281_327,46000.0
281_327,281_316,46000.0
281_327,263_281,46000.0
207_235,207_235,46000.0
130_268,268_325,46000.0
130_268,130_268,46000.0
170_226,146_170,46000.0
170_226,170_226,46000.0
44_179,179_306,46000.0
44_179,44_179,46000.0
91_274,91_274,46000.0
54_178,54_178,46000.0
217_279,217_279,46000.0
64_112,112_326,46000.0
64_112,64_112,46000.0
A30,A30,46000.0
7_220,7_220,46000.0
270_312,270_312,46000.0
175_323,175_323,46000.0
175_323,132_175,46000.0
196_216,196_216,46000.0
97_288,97_288,46000.0
97_288,A97,46000.0
225_248,225_248,46000.0
A32,A32,46000.0
215_257,215_257,46000.0
262_275,262_275,46000.0
262_275,195_262,46000.0
251_296,251_296,46000.0
251_296,182_251,46000.0
110_147,110_147,46000.0
90_243,90_243,46000.0
145_304,3_145,46000.0
145_304,145_304,46000.0
145_304,145_321,46000.0
20_197,20_197,46000.0
20_197,A20,46000.0
145_321,3_145,46000.0
145_321,145_304,46000.0
145_321,145_321,46000.0
182_251,251_296,46000.0
182_251,182_251,46000.0
280_292,280_292,46000.0
209_236,236_310,46000.0
209_236,209_236,46000.0
132_175,175_323,46000.0
132_175,132_175,46000.0
281_316,281_327,46000.0
281_316,281_316,46000.0
281_316,263_281,46000.0
235_297,235_297,46000.0
A97,97_288,46000.0
A97,A97,46000.0
99_302,99_302,46000.0
191_253,191_253,46000.0
271_303,271_303,46000.0
17_322,A17,46000.0
17_322,17_322,46000.0
300_318,51_300,46000.0
300_318,300_318,46000.0
300_318,318_329,46000.0
219_301,219_301,46000.0
192_215,192_215,46000.0
130_238,130_238,46000.0
20_314,20_314,46000.0
168_230,168_230,46000.0
200_324,200_324,46000.0
200_324,167_200,46000.0
201_270,201_270,46000.0
237_267,237_267,46000.0
242_252,242_252,46000.0
A68,68_247,46000.0
A68,A68,46000.0
86_130,86_130,46000.0
86_130,130_328,46000.0
A91,A91,46000.0
80_258,258_317,46000.0
80_258,80_258,46000.0
195_262,262_275,46000.0
195_262,195_262,46000.0
A20,20_197,46000.0
A20,A20,46000.0
167_200,200_324,46000.0
167_200,167_200,46000.0
130_328,86_130,46000.0
130_328,130_328,46000.0
263_281,281_327,46000.0
263_281,281_316,46000.0
263_281,263_281,46000.0
297_308,297_308,46000.0
250_263,250_263,46000.0
A99,A99,46000.0
38_195,38_195,46000.0
256_277,256_277,46000.0
126_232,126_232,46000.0
318_329,51_300,46000.0
318_329,300_318,46000.0
318_329,318_329,46000.0
