81.0,39_100
109.0,111_137
94.0,16_138
82.0,42_124
62.0,110_156
45.0,66_147
69.0,A37
125.0,48_115
75.0,134_144
0.0,35_188
37.0,152_177
125.0,3_111
58.0,142_154
97.0,A56
109.0,9_123
33.0,37_167
69.0,A14
74.0,16_146
110.0,51_113
49.0,A22
0.0,128_183
96.0,32_128
36.0,107_178
61.0,6_130
81.0,A16
90.0,104_134
39.0,133_160
106.0,A40
101.0,10_132
0.0,74_185
50.0,138_151
0.0,154_187
56.0,A57
68.0,92_164
81.0,A99
41.0,31_175
59.0,A90
35.0,108_162
41.0,96_179
37.0,146_171
0.0,84_182
59.0,77_142
21.0,95_176
105.0,A32
48.0,56_169
54.0,A30
44.0,122_153
102.0,88_112
66.0,A84
0.0,156_186
77.0,A17
60.0,A55
47.0,138_165
51.0,A91
45.0,137_163
83.0,A73
69.0,A95
78.0,86_127
91.0,88_129
78.0,121_139
71.0,A35
68.0,76_106
91.0,A97
126.0,63_108
102.0,A31
0.0,179_181
134.0,A74
66.0,A24
40.0,125_170
112.0,48_133
94.0,40_102
103.0,A10
48.0,47_136
85.0,A4
57.0,55_148
76.0,A62
118.0,A9
45.0,106_166
68.0,A34
122.0,42_116
85.0,10_145
85.0,117_121
0.0,116_184
64.0,A0
59.0,A28
102.0,86_131
136.0,A3
68.0,A67
63.0,49_135
32.0,99_173
130.0,74_119
98.0,A88
77.0,115_126
37.0,9_174
0.0,108_180
122.0,92_125
74.0,A44
74.0,54_152
133.0,A50
0.0,56_189
