from , to, weight, time
A86,86_130,-0.019113460043058663,10000.0
A89,89_139,0.9619193108735244,10000.0
A89,89_103,1.0135168863435353,10000.0
A7,7_135,0.03047784926889802,10000.0
A7,7_102,0.9771332105650276,10000.0
47_104,A47,0.9899737209104899,10000.0
A44,44_134,0.9772983520645889,10000.0
41_126,A41,0.99701168351008,10000.0
A80,80_108,0.9984980835137545,10000.0
88_118,118_123,0.6513997495413756,10000.0
88_118,88_128,0.7179852585550038,10000.0
118_123,88_118,0.39946318034094175,10000.0
118_123,88_128,-0.026142451914388094,10000.0
A39,39_121,0.9964609275868391,10000.0
86_130,A86,0.08152961912911834,10000.0
A30,30_138,0.677362419527768,10000.0
73_117,A73,0.9901932367791502,10000.0
114_122,35_114,0.04622778230554277,10000.0
19_120,A19,0.9933259156208311,10000.0
A47,47_104,0.9906985313647176,10000.0
99_100,A99,0.9763878584660339,10000.0
99_100,100_133,0.810044039565,10000.0
39_121,A39,0.9984488049730477,10000.0
A19,19_120,0.999,10000.0
44_134,A44,0.9339254416765784,10000.0
80_108,A80,0.997810875384048,10000.0
89_139,A89,0.9496552515977573,10000.0
A32,32_136,0.010647796602643112,10000.0
74_119,A74,0.9905314778391231,10000.0
74_119,74_101,-0.02656841831181858,10000.0
7_135,A7,-0.07103047554727948,10000.0
7_135,7_102,-0.169993540720722,10000.0
A12,12_132,0.9486962819850764,10000.0
1_110,A1,0.9889733312711717,10000.0
12_132,A12,0.9206146629819547,10000.0
A1,1_110,0.9891787483297324,10000.0
A99,99_100,1.003989312077461,10000.0
A99,100_133,0.027086787988358892,10000.0
100_133,99_100,0.9432966241031745,10000.0
100_133,A99,0.04364531061113014,10000.0
A74,74_119,0.9817064257016664,10000.0
A74,74_101,0.9926308207941268,10000.0
74_101,A74,0.9933331142634464,10000.0
35_114,114_122,-0.009488664252678358,10000.0
35_114,114_137,0.8485487468197148,10000.0
35_114,A35,1.0418353260649655,10000.0
30_138,A30,0.7740935930141164,10000.0
A41,41_126,0.9946224366145349,10000.0
A73,73_117,0.9825959984914105,10000.0
32_136,A32,0.17928844403771763,10000.0
114_137,35_114,0.9117251152799606,10000.0
7_102,A7,0.9994623053676166,10000.0
7_102,7_135,-0.34790501625260795,10000.0
A35,35_114,0.9514600939467843,10000.0
A43,43_129,0.9968605502025891,10000.0
43_129,A43,0.9933871666012891,10000.0
89_103,A89,0.9984259127263114,10000.0
88_128,88_118,0.31449327386983794,10000.0
88_128,118_123,0.6190364969490112,10000.0
