15.0,A3
19.0,A45
0.0,65_115
24.0,A80
16.0,A68
16.0,A52
19.0,A46
15.0,A32
18.0,A13
0.0,73_117
0.0,41_113
17.0,A36
24.0,A2
15.0,A4
14.0,A79
0.0,88_118
15.0,A86
13.0,A41
29.0,A87
23.0,40_105
14.0,A0
14.0,A88
20.0,A35
20.0,74_101
15.0,A95
17.0,A91
17.0,A11
27.0,A62
24.0,A98
0.0,8_111
28.0,A20
0.0,100_116
31.0,A97
22.0,A14
25.0,A69
22.0,A15
23.0,A96
0.0,1_110
8.0,A9
18.0,A10
17.0,A33
18.0,A64
23.0,A27
16.0,A77
22.0,7_102
15.0,A51
19.0,A60
15.0,A81
29.0,89_103
37.0,A99
33.0,A16
18.0,A44
24.0,A7
18.0,A53
23.0,A31
24.0,A73
17.0,A66
1.0,A19
28.0,A24
16.0,A54
28.0,A30
18.0,A26
22.0,A92
19.0,A65
29.0,A55
18.0,A58
22.0,A8
23.0,A21
29.0,16_106
21.0,99_100
19.0,A90
16.0,A29
26.0,A34
24.0,A47
22.0,80_108
15.0,A17
18.0,A74
20.0,A22
24.0,47_104
12.0,A78
17.0,A59
23.0,A1
22.0,A50
16.0,A71
22.0,A39
0.0,35_114
25.0,A57
20.0,A12
28.0,A89
18.0,A6
28.0,A38
4.0,A5
27.0,24_107
30.0,A56
0.0,64_112
25.0,A40
12.0,A43
18.0,A49
16.0,A42
0.0,74_119
